PRODUCT_COST_ID,PRODUCT_ID,SITE_ID,COST_TYPE,MATERIAL_COST,LABOR_COST,OVERHEAD_COST,TOTAL_COST,CURRENCY_ID,COSTING_METHOD,EFFECTIVE_DATE,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
273,273,2,STANDARD,1364.84,121.59,77.44,1563.87,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
274,274,4,STANDARD,1885.05,112.12,170.74,2167.91,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
275,275,7,STANDARD,1919.34,463.04,64.71,2447.09,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
276,276,8,STANDARD,689.65,107.49,15.14,812.28,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
277,277,8,STANDARD,1597.21,71.77,18.2,1687.18,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
278,278,5,STANDARD,108.3,359.97,74.26,542.53,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
279,279,1,STANDARD,1668.3,348.2,138.26,2154.76,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
280,280,6,STANDARD,1584.74,69.56,164.1,1818.4,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
281,281,8,STANDARD,903.33,356.82,16.53,1276.68,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
282,282,5,STANDARD,1465.99,385.02,174.19,2025.2,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
283,283,2,STANDARD,1936.51,62.75,81.18,2080.44,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
284,284,4,STANDARD,1135.35,404.11,127.59,1667.05,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
285,285,3,STANDARD,866.76,210.73,187.87,1265.36,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
286,286,6,STANDARD,1776.36,472.14,95.31,2343.81,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
287,287,6,STANDARD,931.57,408.05,125.99,1465.61,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
288,288,7,STANDARD,756.49,372.61,80.48,1209.58,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
289,289,8,STANDARD,1873.94,74.97,14.08,1962.99,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
290,290,2,STANDARD,1240.69,461.29,191.52,1893.5,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
291,291,7,STANDARD,383.59,32.47,142.52,558.58,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
292,292,7,STANDARD,825.8,32.16,39.38,897.34,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
293,293,1,STANDARD,299.37,292.6,144.8,736.77,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
294,294,1,STANDARD,1568.57,487.12,16.98,2072.67,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
295,295,1,STANDARD,1135.02,452.44,75.62,1663.08,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
296,296,7,STANDARD,407.97,88.22,123.51,619.7,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
297,297,5,STANDARD,670.35,194.4,99.89,964.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
298,298,4,STANDARD,322.14,411.93,139.91,873.98,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
299,299,2,STANDARD,831.66,376.45,130.16,1338.27,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
300,300,4,STANDARD,549.52,376.61,111.7,1037.83,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
301,301,8,STANDARD,669.09,311.62,49.74,1030.45,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
302,302,8,STANDARD,1334.26,342.47,31.08,1707.81,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
303,303,4,STANDARD,454.85,247.0,171.4,873.25,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
304,304,5,STANDARD,464.29,225.3,85.78,775.37,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
305,305,6,STANDARD,1653.07,311.79,80.89,2045.75,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
306,306,4,STANDARD,1095.98,145.56,95.9,1337.44,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
307,307,2,STANDARD,1193.75,65.43,76.17,1335.35,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
308,308,6,STANDARD,890.29,20.53,161.72,1072.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
309,309,3,STANDARD,885.89,174.1,184.89,1244.88,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
310,310,2,STANDARD,1404.73,11.85,181.36,1597.94,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
311,311,5,STANDARD,1169.33,347.89,38.2,1555.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
312,312,7,STANDARD,432.75,319.13,29.74,781.62,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
313,313,4,STANDARD,555.81,130.7,158.48,844.99,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
314,314,1,STANDARD,317.0,307.02,79.75,703.77,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
315,315,1,STANDARD,1852.31,484.12,186.19,2522.62,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
316,316,1,STANDARD,885.84,385.84,168.47,1440.15,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
317,317,2,STANDARD,532.02,204.99,76.26,813.27,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
318,318,8,STANDARD,1512.33,295.95,58.58,1866.86,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
319,319,4,STANDARD,83.57,479.47,107.24,670.28,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
320,320,6,STANDARD,1942.43,201.45,156.02,2299.9,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
321,321,5,STANDARD,498.58,63.53,106.39,668.5,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
322,322,5,STANDARD,1947.86,64.81,199.35,2212.02,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
323,323,6,STANDARD,1487.41,423.47,14.56,1925.44,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
324,324,4,STANDARD,1387.95,318.18,90.25,1796.38,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
325,325,3,STANDARD,1668.13,489.81,189.46,2347.4,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
326,326,1,STANDARD,603.88,371.88,105.41,1081.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
327,327,6,STANDARD,896.2,451.05,116.29,1463.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
328,328,2,STANDARD,378.39,144.61,65.73,588.73,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
329,329,1,STANDARD,1933.45,135.81,134.39,2203.65,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
330,330,3,STANDARD,1234.95,70.14,44.02,1349.11,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
331,331,6,STANDARD,1082.57,323.25,113.9,1519.72,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
332,332,4,STANDARD,1687.57,387.27,121.33,2196.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
333,333,4,STANDARD,1160.07,250.9,25.26,1436.23,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
334,334,3,STANDARD,1787.18,362.57,179.61,2329.36,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
335,335,4,STANDARD,1045.16,462.48,32.6,1540.24,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
336,336,3,STANDARD,409.49,126.98,90.62,627.09,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
337,337,1,STANDARD,180.52,193.04,191.4,564.96,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
338,338,5,STANDARD,451.7,42.77,69.94,564.41,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
339,339,3,STANDARD,353.87,302.43,20.16,676.46,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
340,340,1,STANDARD,537.11,496.33,74.84,1108.28,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
341,341,4,STANDARD,1953.05,198.06,137.15,2288.26,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
342,342,6,STANDARD,193.58,139.82,198.05,531.45,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
343,343,6,STANDARD,1352.49,218.72,133.5,1704.71,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
344,344,5,STANDARD,1989.06,220.57,193.81,2403.44,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
345,345,3,STANDARD,1646.34,45.51,88.58,1780.43,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
346,346,7,STANDARD,1628.17,338.93,126.58,2093.68,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
347,347,8,STANDARD,1985.5,165.85,76.62,2227.97,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
348,348,4,STANDARD,1686.13,338.94,164.65,2189.72,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
349,349,4,STANDARD,682.17,138.99,106.7,927.86,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
350,350,8,STANDARD,918.93,174.27,125.51,1218.71,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
351,351,3,STANDARD,929.77,450.27,164.99,1545.03,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
352,352,8,STANDARD,1446.31,172.14,190.66,1809.11,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
353,353,1,STANDARD,636.33,263.78,97.13,997.24,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
354,354,5,STANDARD,158.67,483.76,151.93,794.36,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
355,355,8,STANDARD,674.37,281.39,105.97,1061.73,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
356,356,3,STANDARD,1025.44,219.74,161.8,1406.98,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
357,357,7,STANDARD,927.69,331.81,173.42,1432.92,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
358,358,2,STANDARD,222.44,100.51,47.74,370.69,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
359,359,5,STANDARD,777.89,17.95,121.59,917.43,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
360,360,8,STANDARD,1275.9,165.14,14.39,1455.43,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
361,361,6,STANDARD,1878.93,254.48,80.65,2214.06,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
362,362,6,STANDARD,231.9,460.35,5.92,698.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
363,363,8,STANDARD,95.86,66.48,183.84,346.18,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
364,364,7,STANDARD,1548.63,382.93,40.26,1971.82,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
365,365,4,STANDARD,148.55,78.22,184.58,411.35,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
366,366,3,STANDARD,109.45,133.91,100.04,343.4,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
367,367,1,STANDARD,1468.35,394.28,91.16,1953.79,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
368,368,7,STANDARD,595.26,163.33,193.52,952.11,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
369,369,8,STANDARD,508.15,172.33,182.36,862.84,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
370,370,8,STANDARD,962.36,313.2,145.37,1420.93,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
371,371,4,STANDARD,57.51,231.63,58.65,347.79,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
372,372,3,STANDARD,373.55,231.24,92.38,697.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
373,373,2,STANDARD,461.95,230.68,114.84,807.47,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
374,374,3,STANDARD,684.82,371.61,159.24,1215.67,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
375,375,1,STANDARD,1810.61,255.13,193.8,2259.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
376,376,4,STANDARD,1711.94,344.62,125.29,2181.85,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
377,377,8,STANDARD,260.84,396.6,9.51,666.95,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
378,378,4,STANDARD,380.71,140.02,38.18,558.91,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
379,379,2,STANDARD,1716.18,325.66,139.48,2181.32,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
380,380,5,STANDARD,349.91,260.6,181.36,791.87,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
381,381,1,STANDARD,1549.14,341.47,100.47,1991.08,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
382,382,8,STANDARD,1522.1,428.99,182.32,2133.41,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
383,383,8,STANDARD,457.0,322.09,13.44,792.53,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
384,384,8,STANDARD,1184.69,317.36,113.82,1615.87,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
385,385,7,STANDARD,80.5,28.94,68.01,177.45,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
386,386,4,STANDARD,404.75,331.33,175.66,911.74,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
387,387,8,STANDARD,1821.88,467.55,172.04,2461.47,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
388,388,8,STANDARD,1560.54,72.04,162.84,1795.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
389,389,6,STANDARD,1982.7,97.24,115.09,2195.03,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
390,390,5,STANDARD,382.55,336.91,126.17,845.63,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
391,391,6,STANDARD,936.98,20.18,74.05,1031.21,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
392,392,2,STANDARD,919.25,76.72,152.17,1148.14,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
393,393,3,STANDARD,65.18,398.35,48.72,512.25,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
394,394,4,STANDARD,1206.17,45.85,87.36,1339.38,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
395,395,2,STANDARD,802.57,453.92,9.95,1266.44,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
396,396,2,STANDARD,1748.88,379.66,84.78,2213.32,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
397,397,7,STANDARD,1732.0,167.59,31.08,1930.67,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
398,398,2,STANDARD,1081.77,454.26,186.02,1722.05,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
399,399,5,STANDARD,1258.64,67.0,140.16,1465.8,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
400,400,7,STANDARD,468.48,190.62,33.55,692.65,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
401,401,6,STANDARD,789.88,43.53,178.68,1012.09,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
402,402,3,STANDARD,1631.03,40.48,6.72,1678.23,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
403,403,7,STANDARD,466.9,206.11,30.94,703.95,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
404,404,2,STANDARD,1752.74,200.69,135.38,2088.81,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
405,405,8,STANDARD,796.86,143.47,142.19,1082.52,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
406,406,8,STANDARD,397.87,113.74,78.35,589.96,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
407,407,4,STANDARD,685.81,301.18,92.85,1079.84,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
408,408,7,STANDARD,145.37,186.14,159.55,491.06,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
409,409,7,STANDARD,1879.17,297.35,111.53,2288.05,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
