EMISSION_SCOPED_ID,RECORD_DATE,SUPPLIER_ID,SCOPE_TYPE,EMISSION_QUANTITY_MT,EMISSION_SOURCE
5823,2025-09-12,81,SCOPE_3,187.3554,Transportation
5824,2025-10-12,81,SCOPE_1,13.3953,Fugitive emissions
5825,2025-10-12,81,SCOPE_2,35.6489,Purchased electricity
5826,2025-10-12,81,SCOPE_3,140.8187,Product use
5827,2025-11-11,81,SCOPE_1,10.397,Company vehicles
5828,2025-11-11,81,SCOPE_2,35.7913,Purchased steam
5829,2025-11-11,81,SCOPE_3,211.3884,Supplier manufacturing
5830,2025-12-11,81,SCOPE_1,24.2806,Company vehicles
5831,2025-12-11,81,SCOPE_2,13.9913,Purchased steam
5832,2025-12-11,81,SCOPE_3,296.7434,Supplier manufacturing
5833,2024-01-21,82,SCOPE_1,21.3382,Company vehicles
5834,2024-01-21,82,SCOPE_2,30.3603,Purchased steam
5835,2024-01-21,82,SCOPE_3,69.5829,Product use
5836,2024-02-20,82,SCOPE_1,16.9445,Direct combustion
5837,2024-02-20,82,SCOPE_2,17.8015,Purchased steam
5838,2024-02-20,82,SCOPE_3,134.6609,End-of-life
5839,2024-03-21,82,SCOPE_1,24.8515,Fugitive emissions
5840,2024-03-21,82,SCOPE_2,18.4642,Purchased cooling
5841,2024-03-21,82,SCOPE_3,268.7122,End-of-life
5842,2024-04-20,82,SCOPE_1,27.4097,Company vehicles
5843,2024-04-20,82,SCOPE_2,34.1652,Purchased steam
5844,2024-04-20,82,SCOPE_3,147.6587,Product use
5845,2024-05-20,82,SCOPE_1,26.0347,Company vehicles
5846,2024-05-20,82,SCOPE_2,34.8728,Purchased electricity
5847,2024-05-20,82,SCOPE_3,127.6734,Product use
5848,2024-06-19,82,SCOPE_1,8.6918,Company vehicles
5849,2024-06-19,82,SCOPE_2,25.6364,Purchased cooling
5850,2024-06-19,82,SCOPE_3,63.7102,Product use
5851,2024-07-19,82,SCOPE_1,11.8742,Company vehicles
5852,2024-07-19,82,SCOPE_2,10.8864,Purchased steam
5853,2024-07-19,82,SCOPE_3,258.8977,Product use
5854,2024-08-18,82,SCOPE_1,27.0978,Fugitive emissions
5855,2024-08-18,82,SCOPE_2,16.6064,Purchased electricity
5856,2024-08-18,82,SCOPE_3,275.462,Supplier manufacturing
5857,2024-09-17,82,SCOPE_1,11.265,Fugitive emissions
5858,2024-09-17,82,SCOPE_2,18.4688,Purchased cooling
5859,2024-09-17,82,SCOPE_3,134.5524,End-of-life
5860,2024-10-17,82,SCOPE_1,26.8992,Fugitive emissions
5861,2024-10-17,82,SCOPE_2,40.5118,Purchased cooling
5862,2024-10-17,82,SCOPE_3,58.7286,Product use
5863,2024-11-16,82,SCOPE_1,6.3397,Fugitive emissions
5864,2024-11-16,82,SCOPE_2,11.9773,Purchased steam
5865,2024-11-16,82,SCOPE_3,168.5758,Transportation
5866,2024-12-16,82,SCOPE_1,19.2294,Fugitive emissions
5867,2024-12-16,82,SCOPE_2,42.899,Purchased steam
5868,2024-12-16,82,SCOPE_3,192.5032,Supplier manufacturing
5869,2025-01-15,82,SCOPE_1,22.5756,Fugitive emissions
5870,2025-01-15,82,SCOPE_2,22.4166,Purchased electricity
5871,2025-01-15,82,SCOPE_3,214.2023,End-of-life
5872,2025-02-14,82,SCOPE_1,28.5155,Fugitive emissions
5873,2025-02-14,82,SCOPE_2,19.6549,Purchased cooling
5874,2025-02-14,82,SCOPE_3,172.9616,Product use
5875,2025-03-16,82,SCOPE_1,22.6657,Direct combustion
5876,2025-03-16,82,SCOPE_2,23.7933,Purchased electricity
5877,2025-03-16,82,SCOPE_3,176.9715,Transportation
5878,2025-04-15,82,SCOPE_1,22.2993,Fugitive emissions
5879,2025-04-15,82,SCOPE_2,42.9765,Purchased electricity
5880,2025-04-15,82,SCOPE_3,119.2066,Transportation
5881,2025-05-15,82,SCOPE_1,19.2268,Direct combustion
5882,2025-05-15,82,SCOPE_2,46.3223,Purchased steam
5883,2025-05-15,82,SCOPE_3,269.9866,Product use
5884,2025-06-14,82,SCOPE_1,13.835,Fugitive emissions
5885,2025-06-14,82,SCOPE_2,35.4148,Purchased cooling
5886,2025-06-14,82,SCOPE_3,65.732,Product use
5887,2025-07-14,82,SCOPE_1,5.2752,Direct combustion
5888,2025-07-14,82,SCOPE_2,30.2625,Purchased steam
5889,2025-07-14,82,SCOPE_3,149.9846,End-of-life
5890,2025-08-13,82,SCOPE_1,18.6572,Company vehicles
5891,2025-08-13,82,SCOPE_2,27.4974,Purchased electricity
5892,2025-08-13,82,SCOPE_3,86.7476,Transportation
5893,2025-09-12,82,SCOPE_1,21.0764,Company vehicles
5894,2025-09-12,82,SCOPE_2,42.9939,Purchased steam
5895,2025-09-12,82,SCOPE_3,188.8539,Product use
5896,2025-10-12,82,SCOPE_1,15.0452,Direct combustion
5897,2025-10-12,82,SCOPE_2,25.3501,Purchased electricity
5898,2025-10-12,82,SCOPE_3,243.0373,End-of-life
5899,2025-11-11,82,SCOPE_1,17.509,Fugitive emissions
5900,2025-11-11,82,SCOPE_2,48.0095,Purchased cooling
5901,2025-11-11,82,SCOPE_3,184.652,End-of-life
5902,2025-12-11,82,SCOPE_1,21.3694,Company vehicles
5903,2025-12-11,82,SCOPE_2,49.1646,Purchased cooling
5904,2025-12-11,82,SCOPE_3,118.3606,Supplier manufacturing
5905,2024-01-21,83,SCOPE_1,17.8778,Company vehicles
5906,2024-01-21,83,SCOPE_2,11.2677,Purchased steam
5907,2024-01-21,83,SCOPE_3,178.1444,End-of-life
5908,2024-02-20,83,SCOPE_1,12.7212,Company vehicles
5909,2024-02-20,83,SCOPE_2,34.6422,Purchased steam
5910,2024-02-20,83,SCOPE_3,236.6445,Product use
5911,2024-03-21,83,SCOPE_1,17.5222,Direct combustion
5912,2024-03-21,83,SCOPE_2,10.1601,Purchased steam
5913,2024-03-21,83,SCOPE_3,110.056,End-of-life
5914,2024-04-20,83,SCOPE_1,28.8265,Direct combustion
5915,2024-04-20,83,SCOPE_2,23.3981,Purchased electricity
5916,2024-04-20,83,SCOPE_3,175.1311,Transportation
5917,2024-05-20,83,SCOPE_1,21.4497,Company vehicles
5918,2024-05-20,83,SCOPE_2,25.0283,Purchased electricity
5919,2024-05-20,83,SCOPE_3,136.1966,Product use
5920,2024-06-19,83,SCOPE_1,23.9538,Company vehicles
5921,2024-06-19,83,SCOPE_2,49.1441,Purchased electricity
5922,2024-06-19,83,SCOPE_3,157.5821,Transportation
5923,2024-07-19,83,SCOPE_1,11.9053,Direct combustion
5924,2024-07-19,83,SCOPE_2,45.0298,Purchased cooling
5925,2024-07-19,83,SCOPE_3,298.7655,End-of-life
5926,2024-08-18,83,SCOPE_1,26.1494,Fugitive emissions
5927,2024-08-18,83,SCOPE_2,30.9442,Purchased electricity
5928,2024-08-18,83,SCOPE_3,165.1695,Product use
5929,2024-09-17,83,SCOPE_1,18.3457,Direct combustion
5930,2024-09-17,83,SCOPE_2,44.2083,Purchased electricity
5931,2024-09-17,83,SCOPE_3,298.5522,Supplier manufacturing
5932,2024-10-17,83,SCOPE_1,8.3149,Fugitive emissions
5933,2024-10-17,83,SCOPE_2,31.5904,Purchased steam
5934,2024-10-17,83,SCOPE_3,163.0238,End-of-life
5935,2024-11-16,83,SCOPE_1,8.8522,Direct combustion
5936,2024-11-16,83,SCOPE_2,36.5285,Purchased steam
5937,2024-11-16,83,SCOPE_3,296.5859,Product use
5938,2024-12-16,83,SCOPE_1,29.4861,Fugitive emissions
5939,2024-12-16,83,SCOPE_2,36.1158,Purchased steam
5940,2024-12-16,83,SCOPE_3,101.7443,End-of-life
5941,2025-01-15,83,SCOPE_1,24.9817,Fugitive emissions
5942,2025-01-15,83,SCOPE_2,23.2027,Purchased electricity
5943,2025-01-15,83,SCOPE_3,179.5313,Product use
5944,2025-02-14,83,SCOPE_1,15.7751,Direct combustion
5945,2025-02-14,83,SCOPE_2,30.6249,Purchased electricity
5946,2025-02-14,83,SCOPE_3,159.6948,End-of-life
5947,2025-03-16,83,SCOPE_1,13.59,Fugitive emissions
5948,2025-03-16,83,SCOPE_2,49.286,Purchased cooling
5949,2025-03-16,83,SCOPE_3,54.3883,Product use
5950,2025-04-15,83,SCOPE_1,12.8133,Company vehicles
5951,2025-04-15,83,SCOPE_2,36.9177,Purchased electricity
5952,2025-04-15,83,SCOPE_3,179.6919,Product use
5953,2025-05-15,83,SCOPE_1,26.5659,Company vehicles
5954,2025-05-15,83,SCOPE_2,44.9239,Purchased steam
5955,2025-05-15,83,SCOPE_3,151.0056,Transportation
5956,2025-06-14,83,SCOPE_1,11.7331,Direct combustion
5957,2025-06-14,83,SCOPE_2,21.0718,Purchased cooling
5958,2025-06-14,83,SCOPE_3,74.6158,End-of-life
5959,2025-07-14,83,SCOPE_1,19.1523,Direct combustion
5960,2025-07-14,83,SCOPE_2,18.5459,Purchased electricity
5961,2025-07-14,83,SCOPE_3,185.3445,Transportation
5962,2025-08-13,83,SCOPE_1,10.0982,Fugitive emissions
5963,2025-08-13,83,SCOPE_2,49.1223,Purchased cooling
5964,2025-08-13,83,SCOPE_3,122.0199,Product use
5965,2025-09-12,83,SCOPE_1,25.3501,Company vehicles
5966,2025-09-12,83,SCOPE_2,26.4164,Purchased cooling
5967,2025-09-12,83,SCOPE_3,151.0409,End-of-life
5968,2025-10-12,83,SCOPE_1,22.958,Company vehicles
5969,2025-10-12,83,SCOPE_2,44.7078,Purchased steam
5970,2025-10-12,83,SCOPE_3,245.3029,Transportation
5971,2025-11-11,83,SCOPE_1,24.819,Direct combustion
5972,2025-11-11,83,SCOPE_2,34.7917,Purchased steam
5973,2025-11-11,83,SCOPE_3,107.4163,End-of-life
5974,2025-12-11,83,SCOPE_1,11.2461,Company vehicles
5975,2025-12-11,83,SCOPE_2,28.5126,Purchased steam
5976,2025-12-11,83,SCOPE_3,57.8808,Product use
5977,2024-01-21,84,SCOPE_1,19.3562,Company vehicles
5978,2024-01-21,84,SCOPE_2,45.0073,Purchased electricity
5979,2024-01-21,84,SCOPE_3,245.5226,Product use
5980,2024-02-20,84,SCOPE_1,8.0045,Fugitive emissions
5981,2024-02-20,84,SCOPE_2,33.4272,Purchased electricity
5982,2024-02-20,84,SCOPE_3,118.8983,Product use
5983,2024-03-21,84,SCOPE_1,14.2668,Company vehicles
5984,2024-03-21,84,SCOPE_2,48.0864,Purchased steam
5985,2024-03-21,84,SCOPE_3,126.5324,Transportation
5986,2024-04-20,84,SCOPE_1,14.2135,Fugitive emissions
5987,2024-04-20,84,SCOPE_2,12.3663,Purchased cooling
5988,2024-04-20,84,SCOPE_3,60.3679,End-of-life
5989,2024-05-20,84,SCOPE_1,28.9813,Direct combustion
5990,2024-05-20,84,SCOPE_2,24.4713,Purchased steam
5991,2024-05-20,84,SCOPE_3,192.6026,Supplier manufacturing
5992,2024-06-19,84,SCOPE_1,14.2339,Fugitive emissions
5993,2024-06-19,84,SCOPE_2,48.6883,Purchased cooling
5994,2024-06-19,84,SCOPE_3,275.812,End-of-life
5995,2024-07-19,84,SCOPE_1,19.9347,Direct combustion
5996,2024-07-19,84,SCOPE_2,16.296,Purchased electricity
5997,2024-07-19,84,SCOPE_3,113.3936,Transportation
5998,2024-08-18,84,SCOPE_1,24.1407,Fugitive emissions
5999,2024-08-18,84,SCOPE_2,27.1961,Purchased steam
6000,2024-08-18,84,SCOPE_3,120.3942,Transportation
6001,2024-09-17,84,SCOPE_1,12.331,Company vehicles
6002,2024-09-17,84,SCOPE_2,24.7675,Purchased electricity
6003,2024-09-17,84,SCOPE_3,252.2119,Product use
6004,2024-10-17,84,SCOPE_1,23.0387,Fugitive emissions
6005,2024-10-17,84,SCOPE_2,43.9565,Purchased electricity
6006,2024-10-17,84,SCOPE_3,258.6482,Transportation
6007,2024-11-16,84,SCOPE_1,23.1808,Fugitive emissions
6008,2024-11-16,84,SCOPE_2,18.4341,Purchased steam
6009,2024-11-16,84,SCOPE_3,161.8984,Product use
6010,2024-12-16,84,SCOPE_1,18.0377,Fugitive emissions
6011,2024-12-16,84,SCOPE_2,13.6451,Purchased cooling
6012,2024-12-16,84,SCOPE_3,237.8983,Product use
6013,2025-01-15,84,SCOPE_1,23.4854,Direct combustion
6014,2025-01-15,84,SCOPE_2,46.8862,Purchased cooling
6015,2025-01-15,84,SCOPE_3,96.8298,Transportation
6016,2025-02-14,84,SCOPE_1,27.5816,Fugitive emissions
6017,2025-02-14,84,SCOPE_2,44.2055,Purchased cooling
6018,2025-02-14,84,SCOPE_3,262.4982,Product use
6019,2025-03-16,84,SCOPE_1,10.118,Company vehicles
6020,2025-03-16,84,SCOPE_2,17.8899,Purchased electricity
6021,2025-03-16,84,SCOPE_3,192.3764,Product use
6022,2025-04-15,84,SCOPE_1,14.5816,Company vehicles
6023,2025-04-15,84,SCOPE_2,26.1923,Purchased cooling
6024,2025-04-15,84,SCOPE_3,147.3319,Product use
6025,2025-05-15,84,SCOPE_1,19.2594,Direct combustion
6026,2025-05-15,84,SCOPE_2,31.218,Purchased steam
6027,2025-05-15,84,SCOPE_3,206.909,Supplier manufacturing
6028,2025-06-14,84,SCOPE_1,27.0548,Company vehicles
6029,2025-06-14,84,SCOPE_2,39.0133,Purchased steam
6030,2025-06-14,84,SCOPE_3,293.4283,End-of-life
6031,2025-07-14,84,SCOPE_1,19.4008,Fugitive emissions
6032,2025-07-14,84,SCOPE_2,43.7479,Purchased steam
6033,2025-07-14,84,SCOPE_3,278.4706,End-of-life
6034,2025-08-13,84,SCOPE_1,14.119,Fugitive emissions
6035,2025-08-13,84,SCOPE_2,21.5977,Purchased electricity
6036,2025-08-13,84,SCOPE_3,243.0485,Product use
6037,2025-09-12,84,SCOPE_1,23.2605,Direct combustion
6038,2025-09-12,84,SCOPE_2,21.6904,Purchased steam
6039,2025-09-12,84,SCOPE_3,102.8471,Transportation
6040,2025-10-12,84,SCOPE_1,6.7314,Company vehicles
6041,2025-10-12,84,SCOPE_2,23.5807,Purchased cooling
6042,2025-10-12,84,SCOPE_3,131.2201,Transportation
6043,2025-11-11,84,SCOPE_1,28.7641,Company vehicles
6044,2025-11-11,84,SCOPE_2,24.4185,Purchased cooling
6045,2025-11-11,84,SCOPE_3,274.9938,Product use
6046,2025-12-11,84,SCOPE_1,20.1216,Fugitive emissions
6047,2025-12-11,84,SCOPE_2,49.3875,Purchased steam
6048,2025-12-11,84,SCOPE_3,189.4141,Transportation
6049,2024-01-21,85,SCOPE_1,11.4425,Company vehicles
6050,2024-01-21,85,SCOPE_2,44.0222,Purchased electricity
6051,2024-01-21,85,SCOPE_3,103.7032,End-of-life
6052,2024-02-20,85,SCOPE_1,18.0018,Fugitive emissions
6053,2024-02-20,85,SCOPE_2,18.072,Purchased cooling
6054,2024-02-20,85,SCOPE_3,158.5455,Product use
6055,2024-03-21,85,SCOPE_1,24.1046,Direct combustion
6056,2024-03-21,85,SCOPE_2,26.0267,Purchased cooling
6057,2024-03-21,85,SCOPE_3,152.6171,End-of-life
6058,2024-04-20,85,SCOPE_1,8.6105,Direct combustion
6059,2024-04-20,85,SCOPE_2,32.2649,Purchased steam
6060,2024-04-20,85,SCOPE_3,58.7787,Supplier manufacturing
6061,2024-05-20,85,SCOPE_1,8.6481,Company vehicles
6062,2024-05-20,85,SCOPE_2,25.4785,Purchased electricity
6063,2024-05-20,85,SCOPE_3,288.8218,Supplier manufacturing
6064,2024-06-19,85,SCOPE_1,16.4024,Company vehicles
6065,2024-06-19,85,SCOPE_2,10.6263,Purchased steam
6066,2024-06-19,85,SCOPE_3,161.6631,Transportation
6067,2024-07-19,85,SCOPE_1,11.1303,Company vehicles
6068,2024-07-19,85,SCOPE_2,12.5476,Purchased steam
6069,2024-07-19,85,SCOPE_3,196.667,Transportation
6070,2024-08-18,85,SCOPE_1,22.2386,Direct combustion
6071,2024-08-18,85,SCOPE_2,33.9806,Purchased electricity
6072,2024-08-18,85,SCOPE_3,129.9474,End-of-life
6073,2024-09-17,85,SCOPE_1,17.219,Fugitive emissions
6074,2024-09-17,85,SCOPE_2,22.0644,Purchased cooling
6075,2024-09-17,85,SCOPE_3,102.3632,End-of-life
6076,2024-10-17,85,SCOPE_1,8.1534,Company vehicles
6077,2024-10-17,85,SCOPE_2,48.9293,Purchased steam
6078,2024-10-17,85,SCOPE_3,52.688,Supplier manufacturing
6079,2024-11-16,85,SCOPE_1,23.2313,Direct combustion
6080,2024-11-16,85,SCOPE_2,32.1559,Purchased cooling
6081,2024-11-16,85,SCOPE_3,247.4017,Supplier manufacturing
6082,2024-12-16,85,SCOPE_1,29.4692,Direct combustion
6083,2024-12-16,85,SCOPE_2,29.7166,Purchased steam
6084,2024-12-16,85,SCOPE_3,219.9566,Supplier manufacturing
6085,2025-01-15,85,SCOPE_1,25.8676,Fugitive emissions
6086,2025-01-15,85,SCOPE_2,48.6107,Purchased electricity
6087,2025-01-15,85,SCOPE_3,163.8037,Supplier manufacturing
6088,2025-02-14,85,SCOPE_1,9.1913,Direct combustion
6089,2025-02-14,85,SCOPE_2,47.4146,Purchased cooling
6090,2025-02-14,85,SCOPE_3,196.5978,Supplier manufacturing
6091,2025-03-16,85,SCOPE_1,10.3298,Company vehicles
6092,2025-03-16,85,SCOPE_2,14.2248,Purchased electricity
6093,2025-03-16,85,SCOPE_3,149.2353,Transportation
6094,2025-04-15,85,SCOPE_1,21.2517,Fugitive emissions
6095,2025-04-15,85,SCOPE_2,47.2481,Purchased cooling
6096,2025-04-15,85,SCOPE_3,275.1658,Transportation
6097,2025-05-15,85,SCOPE_1,28.7667,Fugitive emissions
6098,2025-05-15,85,SCOPE_2,27.2375,Purchased electricity
6099,2025-05-15,85,SCOPE_3,290.52,Product use
6100,2025-06-14,85,SCOPE_1,11.4762,Company vehicles
6101,2025-06-14,85,SCOPE_2,14.3014,Purchased steam
6102,2025-06-14,85,SCOPE_3,100.6297,Product use
6103,2025-07-14,85,SCOPE_1,14.8075,Fugitive emissions
6104,2025-07-14,85,SCOPE_2,48.212,Purchased electricity
6105,2025-07-14,85,SCOPE_3,68.9376,End-of-life
6106,2025-08-13,85,SCOPE_1,29.3876,Fugitive emissions
6107,2025-08-13,85,SCOPE_2,40.0356,Purchased electricity
6108,2025-08-13,85,SCOPE_3,204.4455,Product use
6109,2025-09-12,85,SCOPE_1,10.0345,Direct combustion
6110,2025-09-12,85,SCOPE_2,15.4278,Purchased steam
6111,2025-09-12,85,SCOPE_3,297.2244,Transportation
6112,2025-10-12,85,SCOPE_1,15.6798,Company vehicles
6113,2025-10-12,85,SCOPE_2,36.7,Purchased electricity
6114,2025-10-12,85,SCOPE_3,244.541,End-of-life
6115,2025-11-11,85,SCOPE_1,24.8242,Fugitive emissions
6116,2025-11-11,85,SCOPE_2,40.1773,Purchased cooling
6117,2025-11-11,85,SCOPE_3,170.1301,Product use
6118,2025-12-11,85,SCOPE_1,11.6597,Direct combustion
6119,2025-12-11,85,SCOPE_2,23.4934,Purchased cooling
6120,2025-12-11,85,SCOPE_3,86.3146,Transportation
6121,2024-01-21,86,SCOPE_1,9.0406,Direct combustion
6122,2024-01-21,86,SCOPE_2,16.0363,Purchased cooling
6123,2024-01-21,86,SCOPE_3,183.3558,Product use
6124,2024-02-20,86,SCOPE_1,5.9689,Company vehicles
6125,2024-02-20,86,SCOPE_2,13.2083,Purchased electricity
6126,2024-02-20,86,SCOPE_3,168.4322,Supplier manufacturing
6127,2024-03-21,86,SCOPE_1,18.4353,Company vehicles
6128,2024-03-21,86,SCOPE_2,15.0787,Purchased cooling
6129,2024-03-21,86,SCOPE_3,85.0689,Transportation
6130,2024-04-20,86,SCOPE_1,11.2696,Company vehicles
6131,2024-04-20,86,SCOPE_2,12.0978,Purchased electricity
6132,2024-04-20,86,SCOPE_3,69.0637,End-of-life
6133,2024-05-20,86,SCOPE_1,13.3496,Fugitive emissions
6134,2024-05-20,86,SCOPE_2,20.8556,Purchased cooling
6135,2024-05-20,86,SCOPE_3,107.4731,Product use
6136,2024-06-19,86,SCOPE_1,21.6941,Direct combustion
6137,2024-06-19,86,SCOPE_2,36.7882,Purchased steam
6138,2024-06-19,86,SCOPE_3,209.4118,End-of-life
6139,2024-07-19,86,SCOPE_1,26.708,Company vehicles
6140,2024-07-19,86,SCOPE_2,24.5526,Purchased steam
6141,2024-07-19,86,SCOPE_3,118.7005,Supplier manufacturing
6142,2024-08-18,86,SCOPE_1,13.9011,Company vehicles
6143,2024-08-18,86,SCOPE_2,36.0614,Purchased steam
6144,2024-08-18,86,SCOPE_3,264.6567,Supplier manufacturing
6145,2024-09-17,86,SCOPE_1,15.2122,Direct combustion
6146,2024-09-17,86,SCOPE_2,38.3767,Purchased cooling
6147,2024-09-17,86,SCOPE_3,75.8693,End-of-life
6148,2024-10-17,86,SCOPE_1,20.9188,Fugitive emissions
6149,2024-10-17,86,SCOPE_2,43.8328,Purchased electricity
6150,2024-10-17,86,SCOPE_3,256.0759,End-of-life
6151,2024-11-16,86,SCOPE_1,13.0005,Direct combustion
6152,2024-11-16,86,SCOPE_2,47.4596,Purchased electricity
6153,2024-11-16,86,SCOPE_3,190.3946,Supplier manufacturing
6154,2024-12-16,86,SCOPE_1,16.2211,Fugitive emissions
6155,2024-12-16,86,SCOPE_2,20.7222,Purchased steam
6156,2024-12-16,86,SCOPE_3,71.4495,Supplier manufacturing
6157,2025-01-15,86,SCOPE_1,13.0107,Direct combustion
6158,2025-01-15,86,SCOPE_2,11.354,Purchased cooling
6159,2025-01-15,86,SCOPE_3,224.3599,Supplier manufacturing
6160,2025-02-14,86,SCOPE_1,7.6709,Fugitive emissions
6161,2025-02-14,86,SCOPE_2,49.6698,Purchased steam
6162,2025-02-14,86,SCOPE_3,170.2742,Transportation
6163,2025-03-16,86,SCOPE_1,7.4658,Fugitive emissions
6164,2025-03-16,86,SCOPE_2,30.7528,Purchased cooling
6165,2025-03-16,86,SCOPE_3,151.6908,Transportation
6166,2025-04-15,86,SCOPE_1,10.8084,Company vehicles
6167,2025-04-15,86,SCOPE_2,31.0725,Purchased cooling
6168,2025-04-15,86,SCOPE_3,231.0249,Transportation
6169,2025-05-15,86,SCOPE_1,22.7483,Company vehicles
6170,2025-05-15,86,SCOPE_2,10.5182,Purchased electricity
6171,2025-05-15,86,SCOPE_3,125.8201,Product use
6172,2025-06-14,86,SCOPE_1,8.8206,Direct combustion
6173,2025-06-14,86,SCOPE_2,28.1856,Purchased steam
6174,2025-06-14,86,SCOPE_3,141.4129,Supplier manufacturing
6175,2025-07-14,86,SCOPE_1,28.2547,Company vehicles
6176,2025-07-14,86,SCOPE_2,45.7838,Purchased steam
6177,2025-07-14,86,SCOPE_3,253.1107,Supplier manufacturing
6178,2025-08-13,86,SCOPE_1,9.0649,Direct combustion
6179,2025-08-13,86,SCOPE_2,41.1515,Purchased cooling
6180,2025-08-13,86,SCOPE_3,77.5653,Transportation
6181,2025-09-12,86,SCOPE_1,10.5832,Direct combustion
6182,2025-09-12,86,SCOPE_2,13.3147,Purchased steam
6183,2025-09-12,86,SCOPE_3,81.0574,End-of-life
6184,2025-10-12,86,SCOPE_1,6.4467,Company vehicles
6185,2025-10-12,86,SCOPE_2,23.6514,Purchased cooling
6186,2025-10-12,86,SCOPE_3,134.5079,Transportation
6187,2025-11-11,86,SCOPE_1,22.1248,Direct combustion
6188,2025-11-11,86,SCOPE_2,33.517,Purchased steam
6189,2025-11-11,86,SCOPE_3,243.038,Product use
6190,2025-12-11,86,SCOPE_1,21.2915,Direct combustion
6191,2025-12-11,86,SCOPE_2,30.1735,Purchased steam
6192,2025-12-11,86,SCOPE_3,211.2367,Supplier manufacturing
6193,2024-01-21,87,SCOPE_1,16.8629,Direct combustion
6194,2024-01-21,87,SCOPE_2,44.994,Purchased electricity
6195,2024-01-21,87,SCOPE_3,244.1272,End-of-life
6196,2024-02-20,87,SCOPE_1,12.009,Company vehicles
6197,2024-02-20,87,SCOPE_2,48.0647,Purchased electricity
6198,2024-02-20,87,SCOPE_3,258.256,Product use
6199,2024-03-21,87,SCOPE_1,24.2783,Direct combustion
6200,2024-03-21,87,SCOPE_2,21.0397,Purchased cooling
6201,2024-03-21,87,SCOPE_3,230.7478,End-of-life
6202,2024-04-20,87,SCOPE_1,24.1154,Direct combustion
6203,2024-04-20,87,SCOPE_2,46.2588,Purchased steam
6204,2024-04-20,87,SCOPE_3,278.3426,Transportation
6205,2024-05-20,87,SCOPE_1,29.11,Fugitive emissions
6206,2024-05-20,87,SCOPE_2,13.8079,Purchased cooling
6207,2024-05-20,87,SCOPE_3,148.7045,End-of-life
6208,2024-06-19,87,SCOPE_1,14.5948,Fugitive emissions
6209,2024-06-19,87,SCOPE_2,27.6054,Purchased cooling
6210,2024-06-19,87,SCOPE_3,177.2041,Product use
6211,2024-07-19,87,SCOPE_1,23.4803,Company vehicles
6212,2024-07-19,87,SCOPE_2,31.2277,Purchased electricity
6213,2024-07-19,87,SCOPE_3,241.4292,Supplier manufacturing
6214,2024-08-18,87,SCOPE_1,19.2412,Company vehicles
6215,2024-08-18,87,SCOPE_2,47.4123,Purchased cooling
6216,2024-08-18,87,SCOPE_3,160.2691,End-of-life
6217,2024-09-17,87,SCOPE_1,26.4353,Direct combustion
6218,2024-09-17,87,SCOPE_2,47.0991,Purchased steam
6219,2024-09-17,87,SCOPE_3,286.0618,Supplier manufacturing
6220,2024-10-17,87,SCOPE_1,5.0635,Company vehicles
6221,2024-10-17,87,SCOPE_2,29.2815,Purchased steam
6222,2024-10-17,87,SCOPE_3,221.5991,Product use
6223,2024-11-16,87,SCOPE_1,25.1847,Direct combustion
6224,2024-11-16,87,SCOPE_2,12.5284,Purchased steam
6225,2024-11-16,87,SCOPE_3,107.706,End-of-life
6226,2024-12-16,87,SCOPE_1,29.1969,Direct combustion
6227,2024-12-16,87,SCOPE_2,38.2951,Purchased cooling
6228,2024-12-16,87,SCOPE_3,248.3712,Product use
6229,2025-01-15,87,SCOPE_1,6.8153,Direct combustion
6230,2025-01-15,87,SCOPE_2,25.1923,Purchased electricity
6231,2025-01-15,87,SCOPE_3,245.2811,Product use
6232,2025-02-14,87,SCOPE_1,27.8905,Fugitive emissions
6233,2025-02-14,87,SCOPE_2,11.294,Purchased cooling
6234,2025-02-14,87,SCOPE_3,122.521,Supplier manufacturing
6235,2025-03-16,87,SCOPE_1,14.1914,Fugitive emissions
6236,2025-03-16,87,SCOPE_2,30.2117,Purchased cooling
6237,2025-03-16,87,SCOPE_3,240.1622,End-of-life
6238,2025-04-15,87,SCOPE_1,5.1787,Direct combustion
6239,2025-04-15,87,SCOPE_2,40.9328,Purchased electricity
6240,2025-04-15,87,SCOPE_3,164.4615,End-of-life
6241,2025-05-15,87,SCOPE_1,6.7365,Fugitive emissions
6242,2025-05-15,87,SCOPE_2,33.886,Purchased cooling
6243,2025-05-15,87,SCOPE_3,181.2608,End-of-life
6244,2025-06-14,87,SCOPE_1,12.6203,Fugitive emissions
6245,2025-06-14,87,SCOPE_2,30.4233,Purchased electricity
6246,2025-06-14,87,SCOPE_3,182.6697,Supplier manufacturing
6247,2025-07-14,87,SCOPE_1,12.8086,Fugitive emissions
6248,2025-07-14,87,SCOPE_2,31.718,Purchased cooling
6249,2025-07-14,87,SCOPE_3,164.1457,Supplier manufacturing
6250,2025-08-13,87,SCOPE_1,18.7008,Direct combustion
6251,2025-08-13,87,SCOPE_2,15.4891,Purchased steam
6252,2025-08-13,87,SCOPE_3,227.1791,Product use
6253,2025-09-12,87,SCOPE_1,5.6785,Company vehicles
6254,2025-09-12,87,SCOPE_2,37.705,Purchased electricity
6255,2025-09-12,87,SCOPE_3,291.7631,Transportation
6256,2025-10-12,87,SCOPE_1,22.418,Company vehicles
6257,2025-10-12,87,SCOPE_2,45.0055,Purchased cooling
