SUPPLIER_PRODUCT_ID,SUPPLIER_ID,PRODUCT_ID,SUPPLIER_PART_NUMBER,SUPPLIER_PRODUCT_DESCRIPTION,LEAD_TIME_DAYS,MINIMUM_ORDER_QUANTITY,ORDER_MULTIPLE,UNIT_PRICE,PRICE_UNIT_OF_MEASURE_ID,CURRENCY_ID,PREFERRED_SUPPLIER_FLAG,EFFECTIVE_DATE,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
266,133,435,SP-00000266,Supplier Part 266,25,24,6,4010.65,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
267,9,108,SP-00000267,Supplier Part 267,28,24,5,566.27,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
268,67,39,SP-00000268,Supplier Part 268,55,50,5,3721.56,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
269,108,365,SP-00000269,Supplier Part 269,57,94,5,3534.07,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
270,4,208,SP-00000270,Supplier Part 270,59,69,9,4743.71,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
271,11,254,SP-00000271,Supplier Part 271,14,76,9,2647.76,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
272,177,41,SP-00000272,Supplier Part 272,32,92,7,2134.19,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
273,58,75,SP-00000273,Supplier Part 273,48,11,9,4357.91,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
274,143,40,SP-00000274,Supplier Part 274,49,18,4,4609.65,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
275,103,181,SP-00000275,Supplier Part 275,14,22,7,4185.66,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
276,176,80,SP-00000276,Supplier Part 276,49,46,2,3433.39,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
277,118,342,SP-00000277,Supplier Part 277,26,7,8,1527.56,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
278,13,404,SP-00000278,Supplier Part 278,33,80,9,2358.55,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
279,198,375,SP-00000279,Supplier Part 279,7,43,8,4021.58,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
280,115,108,SP-00000280,Supplier Part 280,46,51,7,2209.51,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
281,140,434,SP-00000281,Supplier Part 281,22,1,1,903.08,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
282,138,14,SP-00000282,Supplier Part 282,45,68,3,1509.8,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
283,188,461,SP-00000283,Supplier Part 283,52,26,2,1669.1,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
284,74,157,SP-00000284,Supplier Part 284,30,44,2,4285.41,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
285,65,381,SP-00000285,Supplier Part 285,31,94,6,12.38,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
286,47,225,SP-00000286,Supplier Part 286,55,95,7,2408.58,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
287,153,75,SP-00000287,Supplier Part 287,45,39,2,2023.67,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
288,160,408,SP-00000288,Supplier Part 288,53,90,3,512.65,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
289,32,133,SP-00000289,Supplier Part 289,32,83,10,4921.57,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
290,113,155,SP-00000290,Supplier Part 290,46,36,3,1579.4,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
291,48,296,SP-00000291,Supplier Part 291,58,40,10,3620.76,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
292,36,138,SP-00000292,Supplier Part 292,20,33,7,29.5,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
293,76,183,SP-00000293,Supplier Part 293,39,80,8,3104.86,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
294,188,355,SP-00000294,Supplier Part 294,10,34,6,3769.26,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
295,128,75,SP-00000295,Supplier Part 295,45,36,3,2476.0,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
296,160,133,SP-00000296,Supplier Part 296,48,15,4,4816.52,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
297,32,490,SP-00000297,Supplier Part 297,38,54,10,3621.83,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
298,78,169,SP-00000298,Supplier Part 298,56,59,10,2841.89,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
299,75,333,SP-00000299,Supplier Part 299,23,16,5,3818.34,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
300,46,388,SP-00000300,Supplier Part 300,43,30,6,1069.13,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
301,135,387,SP-00000301,Supplier Part 301,17,50,6,1740.46,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
302,30,396,SP-00000302,Supplier Part 302,60,20,2,4915.14,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
303,54,64,SP-00000303,Supplier Part 303,56,10,8,2705.79,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
304,29,449,SP-00000304,Supplier Part 304,25,72,10,48.19,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
305,6,369,SP-00000305,Supplier Part 305,45,70,1,3835.64,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
306,190,169,SP-00000306,Supplier Part 306,17,69,1,1570.45,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
307,1,150,SP-00000307,Supplier Part 307,30,40,7,3011.7,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
308,175,254,SP-00000308,Supplier Part 308,13,1,6,1391.48,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
309,68,182,SP-00000309,Supplier Part 309,58,77,2,312.87,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
310,49,200,SP-00000310,Supplier Part 310,48,85,8,3669.52,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
311,93,458,SP-00000311,Supplier Part 311,37,44,7,4392.18,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
312,11,86,SP-00000312,Supplier Part 312,20,54,3,1371.51,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
313,178,157,SP-00000313,Supplier Part 313,10,23,9,3778.4,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
314,44,33,SP-00000314,Supplier Part 314,34,32,5,4037.93,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
315,102,374,SP-00000315,Supplier Part 315,15,59,10,4181.2,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
316,54,201,SP-00000316,Supplier Part 316,39,100,8,4270.78,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
317,41,5,SP-00000317,Supplier Part 317,9,93,9,1905.62,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
318,7,19,SP-00000318,Supplier Part 318,11,6,8,2724.77,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
319,164,380,SP-00000319,Supplier Part 319,47,37,5,4250.65,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
320,195,249,SP-00000320,Supplier Part 320,56,100,2,3021.92,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
321,38,227,SP-00000321,Supplier Part 321,10,7,7,411.23,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
322,38,408,SP-00000322,Supplier Part 322,55,9,1,1799.36,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
323,51,96,SP-00000323,Supplier Part 323,30,32,8,2582.8,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
324,117,278,SP-00000324,Supplier Part 324,25,43,3,1833.37,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
325,29,163,SP-00000325,Supplier Part 325,51,52,2,2330.88,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
326,75,61,SP-00000326,Supplier Part 326,50,78,5,2490.16,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
327,193,6,SP-00000327,Supplier Part 327,24,86,5,2786.49,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
328,123,35,SP-00000328,Supplier Part 328,7,35,1,4468.71,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
329,145,401,SP-00000329,Supplier Part 329,29,17,3,1901.98,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
330,87,93,SP-00000330,Supplier Part 330,32,53,1,3870.44,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
331,181,240,SP-00000331,Supplier Part 331,21,47,10,3201.7,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
332,136,51,SP-00000332,Supplier Part 332,8,95,6,1820.84,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
333,104,15,SP-00000333,Supplier Part 333,51,59,2,4675.04,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
334,116,38,SP-00000334,Supplier Part 334,23,88,3,4342.19,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
335,70,394,SP-00000335,Supplier Part 335,9,55,3,777.92,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
336,135,102,SP-00000336,Supplier Part 336,52,8,6,1933.33,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
337,192,228,SP-00000337,Supplier Part 337,59,51,3,3453.75,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
338,161,312,SP-00000338,Supplier Part 338,28,45,4,158.87,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
339,25,97,SP-00000339,Supplier Part 339,26,34,4,4848.41,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
340,61,449,SP-00000340,Supplier Part 340,13,6,2,4232.91,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
341,47,1,SP-00000341,Supplier Part 341,40,36,10,3506.92,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
342,120,266,SP-00000342,Supplier Part 342,30,70,8,2356.11,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
343,119,64,SP-00000343,Supplier Part 343,50,46,1,2486.29,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
344,10,42,SP-00000344,Supplier Part 344,29,86,10,1101.12,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
345,193,225,SP-00000345,Supplier Part 345,27,90,8,1125.76,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
346,110,161,SP-00000346,Supplier Part 346,21,48,2,2763.97,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
347,200,158,SP-00000347,Supplier Part 347,31,50,6,1809.94,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
348,66,134,SP-00000348,Supplier Part 348,30,45,3,818.58,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
349,15,481,SP-00000349,Supplier Part 349,15,47,1,1296.15,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
350,155,327,SP-00000350,Supplier Part 350,45,61,7,117.17,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
351,113,147,SP-00000351,Supplier Part 351,28,95,1,4755.67,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
352,92,486,SP-00000352,Supplier Part 352,58,60,6,287.9,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
353,126,137,SP-00000353,Supplier Part 353,28,72,6,1132.5,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
354,140,22,SP-00000354,Supplier Part 354,21,31,8,1342.91,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
355,103,371,SP-00000355,Supplier Part 355,37,37,7,4541.53,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
356,44,128,SP-00000356,Supplier Part 356,47,62,2,1844.95,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
357,45,86,SP-00000357,Supplier Part 357,44,22,6,837.03,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
358,50,412,SP-00000358,Supplier Part 358,19,69,7,2321.25,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
359,79,387,SP-00000359,Supplier Part 359,39,33,4,2192.83,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
360,111,84,SP-00000360,Supplier Part 360,20,35,3,4058.28,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
361,31,152,SP-00000361,Supplier Part 361,39,96,5,1956.09,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
362,197,269,SP-00000362,Supplier Part 362,48,85,1,4804.3,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
363,71,55,SP-00000363,Supplier Part 363,22,33,9,130.05,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
364,128,146,SP-00000364,Supplier Part 364,36,67,6,125.34,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
365,81,94,SP-00000365,Supplier Part 365,18,82,5,637.22,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
366,69,458,SP-00000366,Supplier Part 366,30,60,4,1263.46,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
367,193,266,SP-00000367,Supplier Part 367,49,75,4,4517.1,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
368,30,157,SP-00000368,Supplier Part 368,50,49,3,3322.61,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
369,36,164,SP-00000369,Supplier Part 369,45,91,1,1221.94,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
370,60,26,SP-00000370,Supplier Part 370,44,32,9,4257.74,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
371,185,281,SP-00000371,Supplier Part 371,54,75,6,2082.87,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
372,25,68,SP-00000372,Supplier Part 372,16,99,8,2658.69,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
373,150,194,SP-00000373,Supplier Part 373,20,25,8,1000.32,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
374,55,98,SP-00000374,Supplier Part 374,10,21,6,4983.68,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
375,18,121,SP-00000375,Supplier Part 375,42,71,5,970.32,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
376,103,267,SP-00000376,Supplier Part 376,21,25,1,329.98,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
377,196,19,SP-00000377,Supplier Part 377,56,31,2,969.91,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
378,34,150,SP-00000378,Supplier Part 378,50,72,8,607.91,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
379,165,240,SP-00000379,Supplier Part 379,17,10,10,2359.3,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
380,162,91,SP-00000380,Supplier Part 380,35,46,6,365.06,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
381,108,122,SP-00000381,Supplier Part 381,52,86,3,352.33,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
382,96,348,SP-00000382,Supplier Part 382,31,6,1,2294.18,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
383,142,474,SP-00000383,Supplier Part 383,19,56,6,2598.57,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
384,168,6,SP-00000384,Supplier Part 384,32,38,4,1066.07,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
385,128,3,SP-00000385,Supplier Part 385,8,48,1,4095.38,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
386,45,156,SP-00000386,Supplier Part 386,35,63,3,2706.88,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
387,153,312,SP-00000387,Supplier Part 387,33,51,2,749.41,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
388,47,51,SP-00000388,Supplier Part 388,47,81,10,3271.59,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
389,156,439,SP-00000389,Supplier Part 389,11,33,8,883.02,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
390,13,78,SP-00000390,Supplier Part 390,7,62,4,4263.36,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
391,108,408,SP-00000391,Supplier Part 391,59,90,3,3948.16,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
392,154,192,SP-00000392,Supplier Part 392,13,61,6,505.37,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
393,129,157,SP-00000393,Supplier Part 393,58,76,9,137.4,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
394,125,21,SP-00000394,Supplier Part 394,10,84,7,380.02,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
395,185,397,SP-00000395,Supplier Part 395,59,66,4,4528.23,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
396,133,151,SP-00000396,Supplier Part 396,54,38,8,2288.24,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
397,114,416,SP-00000397,Supplier Part 397,14,43,6,4771.7,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
398,117,183,SP-00000398,Supplier Part 398,36,92,7,4438.25,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
399,186,160,SP-00000399,Supplier Part 399,51,76,4,2497.82,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
