PRODUCT_ID,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_DESCRIPTION_SHORT,PRODUCT_DESCRIPTION_LONG,PRODUCT_TYPE,PRODUCT_STATUS,BASE_UNIT_OF_MEASURE_ID,MAKE_BUY_INDICATOR,PRODUCT_CATEGORY_ID,OWNING_ORGANIZATION_ID,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
167,HYD-000167,Hydraulic Pump XL,Hydraulic Pump XL for industrial applications,Detailed specification for Hydraulic Pump XL. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
168,POL-000168,PTFE Sheet Small Industrial,PTFE Sheet Small Industrial for industrial applications,Detailed specification for PTFE Sheet Small Industrial. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
169,ALL-000169,Stainless Steel Plate Large,Stainless Steel Plate Large for industrial applications,Detailed specification for Stainless Steel Plate Large. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
170,BIO-000170,Precision Arm Small Premium,Precision Arm Small Premium for industrial applications,Detailed specification for Precision Arm Small Premium. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
171,REA-000171,Buffer Solution XL Standard,Buffer Solution XL Standard for industrial applications,Detailed specification for Buffer Solution XL Standard. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
172,ALL-000172,Copper Sheet XL Industrial,Copper Sheet XL Industrial for industrial applications,Detailed specification for Copper Sheet XL Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
173,ELE-000173,Sensor Module Medium Industrial,Sensor Module Medium Industrial for industrial applications,Detailed specification for Sensor Module Medium Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
174,PRE-000174,Linear Guide XL Standard,Linear Guide XL Standard for industrial applications,Detailed specification for Linear Guide XL Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
175,POL-000175,Silicone Seal Large Premium,Silicone Seal Large Premium for industrial applications,Detailed specification for Silicone Seal Large Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
176,PAC-000176,Shipping Container Medium Standard,Shipping Container Medium Standard for industrial applications,Detailed specification for Shipping Container Medium Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
177,PRE-000177,Encoder  Premium,Encoder  Premium for industrial applications,Detailed specification for Encoder  Premium. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
178,THE-000178,Cooling Assembly  Medical-Grade,Cooling Assembly  Medical-Grade for industrial applications,Detailed specification for Cooling Assembly  Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
179,POL-000179,PTFE Sheet XL Industrial,PTFE Sheet XL Industrial for industrial applications,Detailed specification for PTFE Sheet XL Industrial. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
180,ALL-000180,Stainless Steel Plate,Stainless Steel Plate for industrial applications,Detailed specification for Stainless Steel Plate. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
181,PAC-000181,Protective Foam Small Medical-Grade,Protective Foam Small Medical-Grade for industrial applications,Detailed specification for Protective Foam Small Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
182,PNE-000182,Pressure Regulator Medium Premium,Pressure Regulator Medium Premium for industrial applications,Detailed specification for Pressure Regulator Medium Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
183,ALL-000183,Stainless Steel Plate XL Premium,Stainless Steel Plate XL Premium for industrial applications,Detailed specification for Stainless Steel Plate XL Premium. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
184,PNE-000184,Actuator Large Standard,Actuator Large Standard for industrial applications,Detailed specification for Actuator Large Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
185,ALL-000185,Copper Sheet  Industrial,Copper Sheet  Industrial for industrial applications,Detailed specification for Copper Sheet  Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
186,ELE-000186,Sensor Module Small,Sensor Module Small for industrial applications,Detailed specification for Sensor Module Small. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
187,ELE-000187,Sensor Module Small Medical-Grade,Sensor Module Small Medical-Grade for industrial applications,Detailed specification for Sensor Module Small Medical-Grade. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
188,PNE-000188,Air Compressor Small,Air Compressor Small for industrial applications,Detailed specification for Air Compressor Small. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
189,REA-000189,Enzyme Kit XL Industrial,Enzyme Kit XL Industrial for industrial applications,Detailed specification for Enzyme Kit XL Industrial. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
190,POL-000190,Silicone Seal Small Premium,Silicone Seal Small Premium for industrial applications,Detailed specification for Silicone Seal Small Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
191,ALL-000191,Aluminum Billet,Aluminum Billet for industrial applications,Detailed specification for Aluminum Billet. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
192,ALL-000192,Stainless Steel Plate XL Industrial,Stainless Steel Plate XL Industrial for industrial applications,Detailed specification for Stainless Steel Plate XL Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
193,BIO-000193,Precision Arm XL Industrial,Precision Arm XL Industrial for industrial applications,Detailed specification for Precision Arm XL Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
194,THE-000194,Thermal Valve Large Industrial,Thermal Valve Large Industrial for industrial applications,Detailed specification for Thermal Valve Large Industrial. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
195,POL-000195,PEEK Rod Medium Premium,PEEK Rod Medium Premium for industrial applications,Detailed specification for PEEK Rod Medium Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
196,POL-000196,Nylon Block Large Medical-Grade,Nylon Block Large Medical-Grade for industrial applications,Detailed specification for Nylon Block Large Medical-Grade. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
197,HYD-000197,Cylinder Assembly XL Premium,Cylinder Assembly XL Premium for industrial applications,Detailed specification for Cylinder Assembly XL Premium. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
198,POL-000198,Nylon Block Small,Nylon Block Small for industrial applications,Detailed specification for Nylon Block Small. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
199,HYD-000199,Control Valve  Medical-Grade,Control Valve  Medical-Grade for industrial applications,Detailed specification for Control Valve  Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
200,ELE-000200,PLC Controller Medium Premium,PLC Controller Medium Premium for industrial applications,Detailed specification for PLC Controller Medium Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
201,THE-000201,Heat Exchanger Small Medical-Grade,Heat Exchanger Small Medical-Grade for industrial applications,Detailed specification for Heat Exchanger Small Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
202,PRE-000202,Linear Guide Large Industrial,Linear Guide Large Industrial for industrial applications,Detailed specification for Linear Guide Large Industrial. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
203,ELE-000203,Sensor Module Small Standard,Sensor Module Small Standard for industrial applications,Detailed specification for Sensor Module Small Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
204,PRE-000204,Encoder  Medical-Grade,Encoder  Medical-Grade for industrial applications,Detailed specification for Encoder  Medical-Grade. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
205,POL-000205,Nylon Block Large Premium,Nylon Block Large Premium for industrial applications,Detailed specification for Nylon Block Large Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
206,HYD-000206,Control Valve Small Medical-Grade,Control Valve Small Medical-Grade for industrial applications,Detailed specification for Control Valve Small Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
207,PNE-000207,Pressure Regulator Medium Premium,Pressure Regulator Medium Premium for industrial applications,Detailed specification for Pressure Regulator Medium Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
208,BIO-000208,Control Module XL,Control Module XL for industrial applications,Detailed specification for Control Module XL. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
209,THE-000209,Cooling Assembly Medium Premium,Cooling Assembly Medium Premium for industrial applications,Detailed specification for Cooling Assembly Medium Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
210,THE-000210,Heat Exchanger Large,Heat Exchanger Large for industrial applications,Detailed specification for Heat Exchanger Large. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
211,REA-000211,Assay Reagent XL Industrial,Assay Reagent XL Industrial for industrial applications,Detailed specification for Assay Reagent XL Industrial. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
212,REA-000212,Culture Medium XL Industrial,Culture Medium XL Industrial for industrial applications,Detailed specification for Culture Medium XL Industrial. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
213,ELE-000213,Sensor Module  Standard,Sensor Module  Standard for industrial applications,Detailed specification for Sensor Module  Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
214,ELE-000214,Power Supply,Power Supply for industrial applications,Detailed specification for Power Supply. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
215,REA-000215,Enzyme Kit Small Medical-Grade,Enzyme Kit Small Medical-Grade for industrial applications,Detailed specification for Enzyme Kit Small Medical-Grade. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
216,PRE-000216,Servo Motor Large Industrial,Servo Motor Large Industrial for industrial applications,Detailed specification for Servo Motor Large Industrial. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
217,REA-000217,Culture Medium Medium,Culture Medium Medium for industrial applications,Detailed specification for Culture Medium Medium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
218,THE-000218,Cooling Assembly Large Premium,Cooling Assembly Large Premium for industrial applications,Detailed specification for Cooling Assembly Large Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
219,THE-000219,Cooling Assembly Large Industrial,Cooling Assembly Large Industrial for industrial applications,Detailed specification for Cooling Assembly Large Industrial. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
220,ALL-000220,Copper Sheet Small,Copper Sheet Small for industrial applications,Detailed specification for Copper Sheet Small. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
221,PAC-000221,Protective Foam Large Premium,Protective Foam Large Premium for industrial applications,Detailed specification for Protective Foam Large Premium. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
222,ELE-000222,Sensor Module Large,Sensor Module Large for industrial applications,Detailed specification for Sensor Module Large. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
223,PNE-000223,Pressure Regulator Large Standard,Pressure Regulator Large Standard for industrial applications,Detailed specification for Pressure Regulator Large Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
224,PNE-000224,Actuator  Premium,Actuator  Premium for industrial applications,Detailed specification for Actuator  Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
225,PRE-000225,Micro Bearing Medium Industrial,Micro Bearing Medium Industrial for industrial applications,Detailed specification for Micro Bearing Medium Industrial. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
226,REA-000226,Assay Reagent Large Industrial,Assay Reagent Large Industrial for industrial applications,Detailed specification for Assay Reagent Large Industrial. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
227,PAC-000227,Anti-static Bag XL Standard,Anti-static Bag XL Standard for industrial applications,Detailed specification for Anti-static Bag XL Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
228,THE-000228,Compressor Unit XL Premium,Compressor Unit XL Premium for industrial applications,Detailed specification for Compressor Unit XL Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
229,HYD-000229,Accumulator  Industrial,Accumulator  Industrial for industrial applications,Detailed specification for Accumulator  Industrial. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
230,THE-000230,Heat Exchanger Medium Premium,Heat Exchanger Medium Premium for industrial applications,Detailed specification for Heat Exchanger Medium Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
231,ALL-000231,Copper Sheet Medium Industrial,Copper Sheet Medium Industrial for industrial applications,Detailed specification for Copper Sheet Medium Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
232,PNE-000232,Air Compressor XL Industrial,Air Compressor XL Industrial for industrial applications,Detailed specification for Air Compressor XL Industrial. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
233,PNE-000233,Actuator Small Standard,Actuator Small Standard for industrial applications,Detailed specification for Actuator Small Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
234,REA-000234,Culture Medium Medium,Culture Medium Medium for industrial applications,Detailed specification for Culture Medium Medium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
235,POL-000235,PEEK Rod Medium,PEEK Rod Medium for industrial applications,Detailed specification for PEEK Rod Medium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
236,ALL-000236,Copper Sheet XL Medical-Grade,Copper Sheet XL Medical-Grade for industrial applications,Detailed specification for Copper Sheet XL Medical-Grade. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
237,THE-000237,Compressor Unit  Premium,Compressor Unit  Premium for industrial applications,Detailed specification for Compressor Unit  Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
238,PRE-000238,Micro Bearing Large,Micro Bearing Large for industrial applications,Detailed specification for Micro Bearing Large. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
239,THE-000239,Compressor Unit Medium Premium,Compressor Unit Medium Premium for industrial applications,Detailed specification for Compressor Unit Medium Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
240,PRE-000240,Servo Motor Medium Standard,Servo Motor Medium Standard for industrial applications,Detailed specification for Servo Motor Medium Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
241,ELE-000241,Power Supply Medium Standard,Power Supply Medium Standard for industrial applications,Detailed specification for Power Supply Medium Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
242,REA-000242,Enzyme Kit XL,Enzyme Kit XL for industrial applications,Detailed specification for Enzyme Kit XL. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
243,ELE-000243,Power Supply XL Premium,Power Supply XL Premium for industrial applications,Detailed specification for Power Supply XL Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
244,POL-000244,Nylon Block Medium Premium,Nylon Block Medium Premium for industrial applications,Detailed specification for Nylon Block Medium Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
245,THE-000245,Heat Exchanger Medium Premium,Heat Exchanger Medium Premium for industrial applications,Detailed specification for Heat Exchanger Medium Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
246,THE-000246,Heat Exchanger Small Industrial,Heat Exchanger Small Industrial for industrial applications,Detailed specification for Heat Exchanger Small Industrial. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
247,THE-000247,Cooling Assembly Large,Cooling Assembly Large for industrial applications,Detailed specification for Cooling Assembly Large. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
248,THE-000248,Compressor Unit Small Standard,Compressor Unit Small Standard for industrial applications,Detailed specification for Compressor Unit Small Standard. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
249,HYD-000249,Accumulator XL Medical-Grade,Accumulator XL Medical-Grade for industrial applications,Detailed specification for Accumulator XL Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
250,ELE-000250,Power Supply XL Premium,Power Supply XL Premium for industrial applications,Detailed specification for Power Supply XL Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
251,THE-000251,Thermal Valve XL Standard,Thermal Valve XL Standard for industrial applications,Detailed specification for Thermal Valve XL Standard. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
