DELIVERY_ID,PURCHASE_ORDER_LINE_ID,SUPPLIER_ID,PROMISED_DATE,ACTUAL_DELIVERY_DATE,REQUESTED_QUANTITY,DELIVERED_QUANTITY,ON_TIME_FLAG,IN_FULL_FLAG,OTIF_FLAG,DAYS_EARLY_LATE,CREATED_TIMESTAMP
4767,6376,96,2024-05-03,2024-05-03,285,285,True,True,True,0,2024-05-03 20:11:07
4768,2176,150,2025-03-28,2025-03-27,228,228,True,True,True,-1,2025-03-28 20:11:07
4769,14281,50,2025-03-16,2025-03-15,153,153,True,True,True,-1,2025-03-16 20:11:07
4770,1737,87,2025-04-01,2025-04-05,233,233,False,True,False,4,2025-04-01 20:11:07
4771,11817,61,2024-10-21,2024-10-21,386,386,True,True,True,0,2024-10-21 20:11:07
4772,6322,162,2025-07-14,2025-07-14,109,109,True,True,True,0,2025-07-14 20:11:07
4773,6345,136,2024-12-19,2024-12-18,223,223,True,True,True,-1,2024-12-19 20:11:07
4774,12197,83,2024-08-07,2024-08-10,378,378,False,True,False,3,2024-08-07 20:11:07
4775,6980,110,2024-05-25,2024-05-22,336,336,True,True,True,-3,2024-05-25 20:11:07
4776,9033,42,2024-04-28,2024-04-25,91,91,True,True,True,-3,2024-04-28 20:11:07
4777,3504,153,2025-08-18,2025-08-25,134,134,False,True,False,7,2025-08-18 20:11:07
4778,5470,37,2024-07-04,2024-06-30,122,96,True,False,False,-4,2024-07-04 20:11:07
4779,8059,70,2025-10-07,2025-10-12,364,364,False,True,False,5,2025-10-07 20:11:07
4780,1353,168,2024-06-17,2024-06-15,263,263,True,True,True,-2,2024-06-17 20:11:07
4781,6023,185,2025-10-30,2025-10-30,385,385,True,True,True,0,2025-10-30 20:11:07
4782,10811,51,2025-07-29,2025-07-30,133,133,False,True,False,1,2025-07-29 20:11:07
4783,8554,23,2025-08-26,2025-08-24,162,162,True,True,True,-2,2025-08-26 20:11:07
4784,1,164,2024-06-03,2024-06-14,457,457,False,True,False,11,2024-06-03 20:11:07
4785,5921,139,2025-05-21,2025-05-20,149,149,True,True,True,-1,2025-05-21 20:11:07
4786,8357,194,2024-08-16,2024-08-15,313,313,True,True,True,-1,2024-08-16 20:11:07
4787,13562,130,2024-03-26,2024-03-26,359,359,True,True,True,0,2024-03-26 20:11:07
4788,950,119,2025-10-17,2025-10-09,204,204,True,True,True,-8,2025-10-17 20:11:07
4789,13359,90,2025-07-18,2025-07-18,73,73,True,True,True,0,2025-07-18 20:11:07
4790,2869,119,2025-06-12,2025-06-13,249,249,False,True,False,1,2025-06-12 20:11:07
4791,7820,94,2024-08-05,2024-08-03,217,187,True,False,False,-2,2024-08-05 20:11:07
4792,11544,184,2024-08-03,2024-08-03,170,132,True,False,False,0,2024-08-03 20:11:07
4793,9835,63,2025-09-06,2025-09-09,95,95,False,True,False,3,2025-09-06 20:11:07
4794,8880,52,2024-08-30,2024-08-31,57,57,False,True,False,1,2024-08-30 20:11:07
4795,12116,9,2025-07-10,2025-07-21,366,366,False,True,False,11,2025-07-10 20:11:07
4796,4410,11,2024-06-03,2024-06-01,454,454,True,True,True,-2,2024-06-03 20:11:07
4797,10438,60,2025-11-23,2025-11-23,210,210,True,True,True,0,2025-11-23 20:11:07
4798,4507,98,2024-10-31,2024-10-28,102,102,True,True,True,-3,2024-10-31 20:11:07
4799,3308,7,2025-08-07,2025-08-15,57,57,False,True,False,8,2025-08-07 20:11:07
4800,10539,145,2025-11-20,2025-11-25,314,227,False,False,False,5,2025-11-20 20:11:07
4801,13571,140,2025-09-18,2025-09-23,386,386,False,True,False,5,2025-09-18 20:11:07
4802,13907,153,2024-11-20,2024-11-26,165,165,False,True,False,6,2024-11-20 20:11:07
4803,3437,49,2025-04-07,2025-04-06,180,180,True,True,True,-1,2025-04-07 20:11:07
4804,11165,98,2024-02-19,2024-02-19,387,387,True,True,True,0,2024-02-19 20:11:07
4805,6725,119,2025-03-09,2025-03-09,329,329,True,True,True,0,2025-03-09 20:11:07
4806,11032,192,2025-07-24,2025-07-29,213,213,False,True,False,5,2025-07-24 20:11:07
4807,820,148,2024-12-20,2024-12-20,315,315,True,True,True,0,2024-12-20 20:11:07
4808,6549,146,2025-06-25,2025-06-28,77,77,False,True,False,3,2025-06-25 20:11:07
4809,10315,34,2025-03-11,2025-03-08,301,301,True,True,True,-3,2025-03-11 20:11:07
4810,3658,89,2024-02-13,2024-02-15,495,495,False,True,False,2,2024-02-13 20:11:07
4811,9036,169,2024-08-28,2024-09-02,387,387,False,True,False,5,2024-08-28 20:11:07
4812,12698,150,2025-03-18,2025-03-22,430,430,False,True,False,4,2025-03-18 20:11:07
4813,9907,104,2024-12-07,2024-12-07,283,283,True,True,True,0,2024-12-07 20:11:07
4814,261,189,2025-05-02,2025-05-03,323,323,False,True,False,1,2025-05-02 20:11:07
4815,9047,144,2025-11-27,2025-12-02,252,252,False,True,False,5,2025-11-27 20:11:07
4816,4745,134,2024-03-29,2024-04-04,404,404,False,True,False,6,2024-03-29 20:11:07
4817,4707,68,2024-04-14,2024-04-15,274,274,False,True,False,1,2024-04-14 20:11:07
4818,6438,119,2024-05-28,2024-05-27,290,290,True,True,True,-1,2024-05-28 20:11:07
4819,11452,165,2024-01-27,2024-01-27,452,452,True,True,True,0,2024-01-27 20:11:07
4820,12135,60,2024-11-19,2024-11-19,78,78,True,True,True,0,2024-11-19 20:11:07
4821,3431,42,2025-04-27,2025-04-26,249,249,True,True,True,-1,2025-04-27 20:11:07
4822,5117,92,2025-12-13,2025-12-14,477,477,False,True,False,1,2025-12-13 20:11:07
4823,4930,196,2024-12-28,2024-12-28,254,254,True,True,True,0,2024-12-28 20:11:07
4824,778,147,2024-03-12,2024-03-09,145,145,True,True,True,-3,2024-03-12 20:11:07
4825,9251,110,2024-08-30,2024-08-30,75,75,True,True,True,0,2024-08-30 20:11:07
4826,3417,47,2024-10-27,2024-10-25,247,247,True,True,True,-2,2024-10-27 20:11:07
4827,10943,3,2024-03-08,2024-03-06,253,253,True,True,True,-2,2024-03-08 20:11:07
4828,11381,116,2024-09-09,2024-09-10,279,279,False,True,False,1,2024-09-09 20:11:07
4829,1469,130,2025-06-02,2025-06-01,424,424,True,True,True,-1,2025-06-02 20:11:07
4830,10592,128,2024-02-14,2024-02-15,410,410,False,True,False,1,2024-02-14 20:11:07
4831,6049,160,2024-09-15,2024-09-12,94,94,True,True,True,-3,2024-09-15 20:11:07
4832,2620,63,2025-09-13,2025-09-17,474,474,False,True,False,4,2025-09-13 20:11:07
4833,2126,142,2024-10-20,2024-10-20,481,481,True,True,True,0,2024-10-20 20:11:07
4834,10512,28,2024-03-23,2024-03-20,469,469,True,True,True,-3,2024-03-23 20:11:07
4835,6389,29,2024-09-14,2024-09-15,234,234,False,True,False,1,2024-09-14 20:11:07
4836,13546,117,2025-10-15,2025-10-17,411,411,False,True,False,2,2025-10-15 20:11:07
4837,8933,129,2024-11-30,2024-11-29,74,74,True,True,True,-1,2024-11-30 20:11:07
4838,13623,65,2025-12-15,2025-12-15,102,102,True,True,True,0,2025-12-15 20:11:07
4839,1195,150,2025-02-26,2025-02-28,260,260,False,True,False,2,2025-02-26 20:11:07
4840,4459,89,2024-05-17,2024-05-14,110,110,True,True,True,-3,2024-05-17 20:11:07
4841,689,60,2024-08-10,2024-08-13,157,157,False,True,False,3,2024-08-10 20:11:07
4842,8201,191,2025-05-25,2025-06-07,176,176,False,True,False,13,2025-05-25 20:11:07
4843,99,55,2024-08-17,2024-08-29,110,110,False,True,False,12,2024-08-17 20:11:07
4844,9258,153,2024-10-25,2024-10-29,354,354,False,True,False,4,2024-10-25 20:11:07
4845,10911,61,2025-03-19,2025-03-17,302,302,True,True,True,-2,2025-03-19 20:11:07
4846,11438,3,2025-06-15,2025-06-15,286,286,True,True,True,0,2025-06-15 20:11:07
4847,8492,12,2024-11-06,2024-11-18,410,410,False,True,False,12,2024-11-06 20:11:07
4848,3857,169,2024-07-31,2024-08-01,373,373,False,True,False,1,2024-07-31 20:11:07
4849,6201,95,2025-04-16,2025-04-16,319,319,True,True,True,0,2025-04-16 20:11:07
4850,4654,64,2024-06-07,2024-06-12,316,316,False,True,False,5,2024-06-07 20:11:07
4851,61,24,2024-06-14,2024-06-21,72,72,False,True,False,7,2024-06-14 20:11:07
4852,9460,153,2025-08-24,2025-08-25,437,437,False,True,False,1,2025-08-24 20:11:07
4853,1661,128,2025-07-19,2025-07-31,301,301,False,True,False,12,2025-07-19 20:11:07
4854,5518,199,2025-06-13,2025-06-16,62,62,False,True,False,3,2025-06-13 20:11:07
4855,5648,167,2024-04-21,2024-04-21,142,142,True,True,True,0,2024-04-21 20:11:07
4856,9728,33,2024-04-09,2024-04-09,268,268,True,True,True,0,2024-04-09 20:11:07
4857,1289,5,2025-09-06,2025-09-07,103,103,False,True,False,1,2025-09-06 20:11:07
4858,2357,13,2025-08-03,2025-07-30,396,396,True,True,True,-4,2025-08-03 20:11:07
4859,6486,114,2025-01-07,2025-01-07,369,369,True,True,True,0,2025-01-07 20:11:07
4860,11645,136,2024-06-27,2024-06-25,244,244,True,True,True,-2,2024-06-27 20:11:07
4861,8430,126,2024-08-14,2024-08-11,220,220,True,True,True,-3,2024-08-14 20:11:07
4862,7599,137,2024-01-21,2024-01-23,488,358,False,False,False,2,2024-01-21 20:11:07
4863,2210,173,2025-09-11,2025-09-16,438,438,False,True,False,5,2025-09-11 20:11:07
4864,6528,146,2024-03-05,2024-03-03,385,385,True,True,True,-2,2024-03-05 20:11:07
4865,11413,86,2025-11-10,2025-11-08,210,210,True,True,True,-2,2025-11-10 20:11:07
4866,4210,66,2024-07-27,2024-07-22,276,276,True,True,True,-5,2024-07-27 20:11:07
4867,4402,162,2025-07-18,2025-07-23,152,152,False,True,False,5,2025-07-18 20:11:07
4868,11579,148,2024-03-29,2024-03-30,82,82,False,True,False,1,2024-03-29 20:11:07
4869,173,73,2025-09-18,2025-09-16,397,367,True,False,False,-2,2025-09-18 20:11:07
4870,8048,57,2024-11-27,2024-11-27,420,420,True,True,True,0,2024-11-27 20:11:07
4871,13194,15,2025-01-26,2025-02-01,478,478,False,True,False,6,2025-01-26 20:11:07
4872,3688,175,2025-06-09,2025-06-10,381,381,False,True,False,1,2025-06-09 20:11:07
4873,11833,173,2024-10-05,2024-10-05,320,320,True,True,True,0,2024-10-05 20:11:07
4874,5723,139,2024-08-27,2024-08-27,224,224,True,True,True,0,2024-08-27 20:11:07
4875,12705,194,2024-05-16,2024-05-21,478,478,False,True,False,5,2024-05-16 20:11:07
4876,737,119,2025-02-05,2025-02-06,237,183,False,False,False,1,2025-02-05 20:11:07
4877,11888,112,2024-09-13,2024-09-12,484,484,True,True,True,-1,2024-09-13 20:11:07
4878,9626,92,2025-12-06,2025-12-09,484,484,False,True,False,3,2025-12-06 20:11:07
4879,2153,160,2024-10-14,2024-10-11,434,434,True,True,True,-3,2024-10-14 20:11:07
4880,1663,52,2025-05-27,2025-05-31,365,365,False,True,False,4,2025-05-27 20:11:07
4881,14284,133,2024-11-04,2024-10-30,326,326,True,True,True,-5,2024-11-04 20:11:07
4882,3399,62,2024-11-19,2024-11-21,131,131,False,True,False,2,2024-11-19 20:11:07
4883,4939,136,2025-09-05,2025-09-09,312,312,False,True,False,4,2025-09-05 20:11:07
4884,13968,110,2025-09-23,2025-09-24,442,442,False,True,False,1,2025-09-23 20:11:07
4885,12871,46,2025-02-24,2025-02-27,391,391,False,True,False,3,2025-02-24 20:11:07
4886,11900,185,2025-09-07,2025-09-03,286,286,True,True,True,-4,2025-09-07 20:11:07
4887,7134,166,2024-12-02,2024-12-02,457,457,True,True,True,0,2024-12-02 20:11:07
4888,8970,52,2024-12-08,2024-12-10,373,373,False,True,False,2,2024-12-08 20:11:07
4889,8836,39,2025-12-19,2025-12-18,76,66,True,False,False,-1,2025-12-19 20:11:07
4890,2236,43,2024-08-07,2024-08-11,182,182,False,True,False,4,2024-08-07 20:11:07
4891,4960,39,2025-11-04,2025-11-04,72,72,True,True,True,0,2025-11-04 20:11:07
4892,9292,2,2025-06-01,2025-06-02,135,135,False,True,False,1,2025-06-01 20:11:07
4893,8711,142,2025-08-26,2025-08-30,218,218,False,True,False,4,2025-08-26 20:11:07
4894,3420,89,2025-11-01,2025-10-31,132,132,True,True,True,-1,2025-11-01 20:11:07
4895,13585,30,2024-07-17,2024-07-19,390,390,False,True,False,2,2024-07-17 20:11:07
4896,308,20,2025-06-29,2025-07-05,361,361,False,True,False,6,2025-06-29 20:11:07
4897,11540,192,2024-06-19,2024-06-17,181,181,True,True,True,-2,2024-06-19 20:11:07
4898,1189,182,2025-11-18,2025-11-19,209,209,False,True,False,1,2025-11-18 20:11:07
4899,14251,76,2024-10-22,2024-10-18,114,114,True,True,True,-4,2024-10-22 20:11:07
4900,3922,5,2024-08-20,2024-08-22,374,374,False,True,False,2,2024-08-20 20:11:07
4901,10130,78,2024-11-25,2024-11-29,124,124,False,True,False,4,2024-11-25 20:11:07
4902,6349,25,2024-10-11,2024-10-13,218,218,False,True,False,2,2024-10-11 20:11:07
4903,11382,197,2024-11-17,2024-11-13,433,379,True,False,False,-4,2024-11-17 20:11:07
4904,14209,154,2025-01-17,2025-01-21,456,429,False,False,False,4,2025-01-17 20:11:07
4905,1026,145,2025-07-20,2025-07-23,89,89,False,True,False,3,2025-07-20 20:11:07
4906,9271,199,2024-04-04,2024-04-02,447,447,True,True,True,-2,2024-04-04 20:11:07
4907,1821,112,2025-10-14,2025-10-12,191,191,True,True,True,-2,2025-10-14 20:11:07
4908,911,148,2024-04-14,2024-04-14,65,65,True,True,True,0,2024-04-14 20:11:07
4909,7729,178,2025-02-01,2025-02-08,99,99,False,True,False,7,2025-02-01 20:11:07
4910,6511,180,2025-02-06,2025-02-14,415,415,False,True,False,8,2025-02-06 20:11:07
4911,12437,60,2025-11-11,2025-11-11,347,347,True,True,True,0,2025-11-11 20:11:07
4912,12939,26,2024-05-29,2024-05-30,426,426,False,True,False,1,2024-05-29 20:11:07
4913,5679,91,2025-07-23,2025-07-23,451,451,True,True,True,0,2025-07-23 20:11:07
4914,6956,27,2024-07-13,2024-07-14,69,69,False,True,False,1,2024-07-13 20:11:07
4915,2482,60,2025-07-19,2025-07-17,288,288,True,True,True,-2,2025-07-19 20:11:07
4916,1025,194,2025-08-27,2025-08-29,400,400,False,True,False,2,2025-08-27 20:11:07
4917,5816,164,2025-11-22,2025-11-28,316,316,False,True,False,6,2025-11-22 20:11:07
4918,9330,91,2024-03-16,2024-03-21,472,438,False,False,False,5,2024-03-16 20:11:07
4919,12644,69,2024-10-04,2024-10-08,197,197,False,True,False,4,2024-10-04 20:11:07
4920,6357,17,2025-11-07,2025-11-07,265,265,True,True,True,0,2025-11-07 20:11:07
4921,3574,21,2025-09-08,2025-09-06,105,105,True,True,True,-2,2025-09-08 20:11:07
4922,12375,70,2025-10-18,2025-10-17,412,412,True,True,True,-1,2025-10-18 20:11:07
4923,3150,189,2024-10-18,2024-10-19,332,332,False,True,False,1,2024-10-18 20:11:07
4924,8844,35,2024-02-08,2024-02-06,279,279,True,True,True,-2,2024-02-08 20:11:07
4925,9060,100,2024-05-07,2024-05-07,399,399,True,True,True,0,2024-05-07 20:11:07
4926,11270,173,2025-03-20,2025-03-19,211,152,True,False,False,-1,2025-03-20 20:11:07
4927,2516,169,2024-05-04,2024-05-05,175,175,False,True,False,1,2024-05-04 20:11:07
4928,12166,37,2024-05-21,2024-05-18,425,425,True,True,True,-3,2024-05-21 20:11:07
4929,4827,54,2024-10-31,2024-11-08,439,439,False,True,False,8,2024-10-31 20:11:07
4930,8633,135,2025-03-07,2025-03-07,235,235,True,True,True,0,2025-03-07 20:11:07
4931,7571,172,2025-06-05,2025-06-07,375,375,False,True,False,2,2025-06-05 20:11:07
4932,1696,47,2024-12-20,2025-01-03,413,413,False,True,False,14,2024-12-20 20:11:07
4933,2020,1,2024-07-13,2024-07-13,171,171,True,True,True,0,2024-07-13 20:11:07
4934,14107,55,2024-02-12,2024-02-10,126,126,True,True,True,-2,2024-02-12 20:11:07
4935,12411,81,2024-03-18,2024-03-24,60,60,False,True,False,6,2024-03-18 20:11:07
4936,14474,16,2024-05-03,2024-04-29,61,61,True,True,True,-4,2024-05-03 20:11:07
4937,10313,17,2025-03-17,2025-03-25,366,366,False,True,False,8,2025-03-17 20:11:07
4938,6929,137,2024-02-01,2024-01-31,98,98,True,True,True,-1,2024-02-01 20:11:07
4939,6781,69,2025-11-04,2025-11-02,300,300,True,True,True,-2,2025-11-04 20:11:07
4940,9521,66,2025-07-07,2025-07-06,187,187,True,True,True,-1,2025-07-07 20:11:07
4941,14038,22,2025-04-11,2025-04-09,265,245,True,False,False,-2,2025-04-11 20:11:07
4942,3338,137,2025-02-26,2025-02-26,425,425,True,True,True,0,2025-02-26 20:11:07
4943,7660,6,2024-11-09,2024-11-10,132,132,False,True,False,1,2024-11-09 20:11:07
4944,8772,174,2025-08-10,2025-08-12,446,446,False,True,False,2,2025-08-10 20:11:07
4945,12796,120,2025-11-23,2025-11-17,400,400,True,True,True,-6,2025-11-23 20:11:07
4946,7298,125,2024-05-07,2024-05-07,491,491,True,True,True,0,2024-05-07 20:11:07
4947,8304,169,2025-08-23,2025-08-22,497,497,True,True,True,-1,2025-08-23 20:11:07
4948,10186,18,2025-03-19,2025-03-17,425,425,True,True,True,-2,2025-03-19 20:11:07
4949,3574,22,2025-10-18,2025-10-18,228,228,True,True,True,0,2025-10-18 20:11:07
4950,11450,107,2025-03-19,2025-03-24,254,254,False,True,False,5,2025-03-19 20:11:07
4951,5108,197,2024-09-21,2024-09-29,277,277,False,True,False,8,2024-09-21 20:11:07
4952,10325,104,2025-03-19,2025-03-20,487,487,False,True,False,1,2025-03-19 20:11:07
4953,4584,68,2025-08-04,2025-08-05,117,117,False,True,False,1,2025-08-04 20:11:07
4954,485,159,2024-05-18,2024-05-15,240,240,True,True,True,-3,2024-05-18 20:11:07
4955,6632,26,2025-05-19,2025-05-31,124,91,False,False,False,12,2025-05-19 20:11:07
4956,445,94,2025-08-12,2025-08-17,105,105,False,True,False,5,2025-08-12 20:11:07
4957,12586,52,2025-06-24,2025-06-27,151,138,False,False,False,3,2025-06-24 20:11:07
4958,10759,102,2024-08-29,2024-08-28,204,204,True,True,True,-1,2024-08-29 20:11:07
4959,6802,157,2024-03-09,2024-03-11,143,143,False,True,False,2,2024-03-09 20:11:07
4960,3403,1,2024-06-15,2024-06-10,277,277,True,True,True,-5,2024-06-15 20:11:07
4961,8239,33,2025-12-15,2025-12-11,96,96,True,True,True,-4,2025-12-15 20:11:07
4962,9581,193,2025-09-15,2025-09-14,476,476,True,True,True,-1,2025-09-15 20:11:07
4963,1273,48,2024-07-05,2024-07-05,332,332,True,True,True,0,2024-07-05 20:11:07
4964,4915,117,2024-09-28,2024-09-28,451,451,True,True,True,0,2024-09-28 20:11:07
4965,2985,131,2025-04-29,2025-05-03,497,497,False,True,False,4,2025-04-29 20:11:07
4966,4788,65,2024-05-06,2024-05-02,422,422,True,True,True,-4,2024-05-06 20:11:07
4967,13193,23,2025-06-06,2025-06-05,143,143,True,True,True,-1,2025-06-06 20:11:07
4968,6098,97,2024-10-05,2024-10-11,94,94,False,True,False,6,2024-10-05 20:11:07
4969,3489,191,2024-05-10,2024-05-10,392,307,True,False,False,0,2024-05-10 20:11:07
4970,4911,171,2024-09-10,2024-09-07,432,432,True,True,True,-3,2024-09-10 20:11:07
4971,14360,50,2025-05-05,2025-05-04,371,371,True,True,True,-1,2025-05-05 20:11:07
4972,5808,107,2025-05-12,2025-05-16,193,193,False,True,False,4,2025-05-12 20:11:07
4973,14305,41,2025-02-18,2025-03-01,149,149,False,True,False,11,2025-02-18 20:11:07
4974,4950,65,2024-03-11,2024-03-09,415,415,True,True,True,-2,2024-03-11 20:11:07
4975,1683,61,2025-02-26,2025-02-25,78,78,True,True,True,-1,2025-02-26 20:11:07
4976,14315,75,2025-02-01,2025-01-27,58,58,True,True,True,-5,2025-02-01 20:11:07
4977,9728,180,2025-06-20,2025-06-25,386,386,False,True,False,5,2025-06-20 20:11:07
4978,9736,188,2024-12-27,2024-12-26,459,459,True,True,True,-1,2024-12-27 20:11:07
4979,4630,140,2025-05-04,2025-04-30,73,73,True,True,True,-4,2025-05-04 20:11:07
4980,6292,108,2025-02-19,2025-02-21,418,418,False,True,False,2,2025-02-19 20:11:07
4981,9466,106,2024-09-23,2024-09-24,69,69,False,True,False,1,2024-09-23 20:11:07
4982,7822,199,2025-11-29,2025-12-01,112,112,False,True,False,2,2025-11-29 20:11:07
4983,9023,198,2024-05-19,2024-05-18,191,191,True,True,True,-1,2024-05-19 20:11:07
4984,14354,8,2024-09-29,2024-09-27,95,95,True,True,True,-2,2024-09-29 20:11:07
4985,14509,17,2025-05-31,2025-05-31,387,387,True,True,True,0,2025-05-31 20:11:07
4986,11533,58,2024-05-14,2024-05-10,122,122,True,True,True,-4,2024-05-14 20:11:07
4987,12872,28,2024-04-09,2024-04-11,446,446,False,True,False,2,2024-04-09 20:11:07
4988,4564,134,2024-08-24,2024-08-26,449,449,False,True,False,2,2024-08-24 20:11:07
4989,7882,179,2024-06-09,2024-06-04,416,416,True,True,True,-5,2024-06-09 20:11:07
4990,3259,48,2025-01-14,2025-01-11,147,147,True,True,True,-3,2025-01-14 20:11:07
4991,13755,147,2024-04-04,2024-04-08,237,237,False,True,False,4,2024-04-04 20:11:07
4992,10729,31,2024-02-06,2024-02-09,278,254,False,False,False,3,2024-02-06 20:11:07
4993,4825,73,2025-10-01,2025-10-02,295,286,False,False,False,1,2025-10-01 20:11:07
4994,3669,61,2025-12-21,2026-01-04,304,304,False,True,False,14,2025-12-21 20:11:07
4995,6509,54,2025-05-13,2025-05-12,208,208,True,True,True,-1,2025-05-13 20:11:07
4996,14814,21,2025-03-17,2025-03-18,117,117,False,True,False,1,2025-03-17 20:11:07
4997,9864,54,2024-10-13,2024-10-10,322,322,True,True,True,-3,2024-10-13 20:11:07
4998,14325,28,2025-03-22,2025-03-27,324,232,False,False,False,5,2025-03-22 20:11:07
4999,6570,157,2025-07-04,2025-07-12,461,461,False,True,False,8,2025-07-04 20:11:07
5000,2515,42,2024-09-05,2024-09-03,397,397,True,True,True,-2,2024-09-05 20:11:07
5001,11394,181,2024-09-06,2024-09-09,475,475,False,True,False,3,2024-09-06 20:11:07
5002,1463,90,2024-09-28,2024-09-25,138,111,True,False,False,-3,2024-09-28 20:11:07
5003,1102,43,2025-09-05,2025-09-02,423,423,True,True,True,-3,2025-09-05 20:11:07
5004,13281,43,2024-02-25,2024-02-23,215,202,True,False,False,-2,2024-02-25 20:11:07
5005,1362,28,2025-09-08,2025-09-08,354,354,True,True,True,0,2025-09-08 20:11:07
5006,386,97,2024-05-11,2024-05-13,75,75,False,True,False,2,2024-05-11 20:11:07
5007,10095,142,2025-12-06,2025-12-07,112,112,False,True,False,1,2025-12-06 20:11:07
5008,6135,46,2024-07-30,2024-07-28,448,448,True,True,True,-2,2024-07-30 20:11:07
5009,13414,78,2024-08-07,2024-08-12,346,346,False,True,False,5,2024-08-07 20:11:07
5010,2405,85,2024-11-30,2024-12-02,287,287,False,True,False,2,2024-11-30 20:11:07
5011,10781,138,2025-11-06,2025-11-07,289,289,False,True,False,1,2025-11-06 20:11:07
5012,11506,47,2024-01-22,2024-01-23,225,225,False,True,False,1,2024-01-22 20:11:07
5013,2381,31,2024-03-14,2024-03-17,63,63,False,True,False,3,2024-03-14 20:11:07
5014,4381,172,2025-10-24,2025-10-27,282,282,False,True,False,3,2025-10-24 20:11:07
5015,9591,68,2024-03-30,2024-03-30,165,165,True,True,True,0,2024-03-30 20:11:07
5016,13621,134,2024-06-20,2024-06-22,102,102,False,True,False,2,2024-06-20 20:11:07
5017,14256,13,2024-10-05,2024-10-01,355,355,True,True,True,-4,2024-10-05 20:11:07
5018,8060,30,2025-09-03,2025-09-05,432,432,False,True,False,2,2025-09-03 20:11:07
5019,14103,88,2025-10-12,2025-10-08,339,339,True,True,True,-4,2025-10-12 20:11:07
5020,790,76,2025-03-20,2025-03-20,437,437,True,True,True,0,2025-03-20 20:11:07
5021,14698,96,2024-11-11,2024-11-09,260,260,True,True,True,-2,2024-11-11 20:11:07
5022,5468,156,2025-10-02,2025-10-02,180,180,True,True,True,0,2025-10-02 20:11:07
5023,8204,17,2024-01-26,2024-01-26,256,256,True,True,True,0,2024-01-26 20:11:07
5024,441,156,2024-11-19,2024-11-19,469,469,True,True,True,0,2024-11-19 20:11:07
5025,14602,163,2024-03-25,2024-03-28,344,344,False,True,False,3,2024-03-25 20:11:07
5026,11724,34,2024-11-23,2024-11-17,453,453,True,True,True,-6,2024-11-23 20:11:07
5027,12940,94,2025-12-05,2025-12-05,223,223,True,True,True,0,2025-12-05 20:11:07
5028,470,98,2024-11-07,2024-11-04,431,431,True,True,True,-3,2024-11-07 20:11:07
5029,10347,157,2024-07-16,2024-07-16,373,361,True,False,False,0,2024-07-16 20:11:07
5030,9602,172,2025-02-10,2025-02-09,480,480,True,True,True,-1,2025-02-10 20:11:07
5031,3935,113,2024-04-27,2024-04-28,401,401,False,True,False,1,2024-04-27 20:11:07
5032,1314,151,2024-06-10,2024-06-12,365,365,False,True,False,2,2024-06-10 20:11:07
5033,8785,174,2024-09-21,2024-09-26,111,111,False,True,False,5,2024-09-21 20:11:07
5034,576,25,2024-09-26,2024-09-28,143,143,False,True,False,2,2024-09-26 20:11:07
5035,5287,115,2025-04-22,2025-04-27,325,325,False,True,False,5,2025-04-22 20:11:07
5036,8806,177,2024-04-04,2024-04-04,224,224,True,True,True,0,2024-04-04 20:11:07
5037,12070,174,2024-02-27,2024-02-27,93,93,True,True,True,0,2024-02-27 20:11:07
5038,6331,154,2024-05-23,2024-05-23,127,127,True,True,True,0,2024-05-23 20:11:07
5039,4448,42,2024-07-20,2024-07-22,308,308,False,True,False,2,2024-07-20 20:11:07
5040,6481,178,2025-07-02,2025-07-02,486,364,True,False,False,0,2025-07-02 20:11:07
5041,12103,2,2025-10-14,2025-10-14,121,121,True,True,True,0,2025-10-14 20:11:07
5042,3507,26,2024-08-20,2024-08-22,69,69,False,True,False,2,2024-08-20 20:11:07
5043,1271,157,2025-09-26,2025-09-27,82,82,False,True,False,1,2025-09-26 20:11:07
5044,6277,122,2024-11-06,2024-11-06,116,105,True,False,False,0,2024-11-06 20:11:07
5045,10561,186,2024-11-03,2024-11-01,285,285,True,True,True,-2,2024-11-03 20:11:07
5046,8530,152,2024-02-10,2024-02-23,106,106,False,True,False,13,2024-02-10 20:11:07
5047,4215,76,2025-02-11,2025-02-06,373,373,True,True,True,-5,2025-02-11 20:11:07
5048,13034,3,2024-04-03,2024-04-05,494,494,False,True,False,2,2024-04-03 20:11:07
5049,9748,109,2024-07-22,2024-07-24,231,231,False,True,False,2,2024-07-22 20:11:07
5050,8010,94,2025-04-28,2025-04-28,265,265,True,True,True,0,2025-04-28 20:11:07
5051,4624,145,2024-11-26,2024-11-26,231,231,True,True,True,0,2024-11-26 20:11:07
5052,6108,53,2025-08-25,2025-08-26,240,240,False,True,False,1,2025-08-25 20:11:07
5053,10089,82,2024-11-18,2024-11-27,53,53,False,True,False,9,2024-11-18 20:11:07
5054,6857,99,2025-08-05,2025-08-05,192,192,True,True,True,0,2025-08-05 20:11:07
5055,6843,178,2024-11-19,2024-11-18,473,473,True,True,True,-1,2024-11-19 20:11:07
5056,10528,144,2024-08-20,2024-08-18,366,366,True,True,True,-2,2024-08-20 20:11:07
5057,10125,110,2024-06-26,2024-07-01,442,442,False,True,False,5,2024-06-26 20:11:07
5058,7786,79,2025-04-14,2025-04-16,182,182,False,True,False,2,2025-04-14 20:11:07
